DISC-3401	BLD-DISC-34-01	Fuzz	Mojo Hand FX 1978 - OpAmp Fuzz
DISC-3402	BLD-DISC-34-01	Fuzz	Mojo Hand FX 1979 Fuzz
DISC-3403	BLD-DISC-34-01	Modulation	Mojo Hand FX 770 Flanger
DISC-3404	BLD-DISC-34-01	Filter	Mojo Hand FX Analogue Filter 442
DISC-3405	BLD-DISC-34-01	Filter	Mojo Hand FX Analogue Filter 442 Red
DISC-3406	BLD-DISC-34-01	Filter	Mojo Hand FX Analogue Filter 443
DISC-3407	BLD-DISC-34-01	Modulation	Mojo Hand FX Bayou Trem
DISC-3408	BLD-DISC-34-01	Overdrive	Mojo Hand FX Bluebonnet - Overdrive
DISC-3409	BLD-DISC-34-01	Fuzz	Mojo Hand FX BMP-1 Fuzz
DISC-3410	BLD-DISC-34-01	Fuzz	Mojo Hand FX BMP-2 Fuzz
DISC-3411	BLD-DISC-34-01	Fuzz	Mojo Hand FX Buzzaround
DISC-3412	BLD-DISC-34-01	Utility	Mojo Hand FX C-1 - Buffer
DISC-3413	BLD-DISC-34-01	Compressor	Mojo Hand FX Clarity - Transparent Compressor
DISC-3414	BLD-DISC-34-01	Compressor	Mojo Hand FX Clementine - Compressor
DISC-3415	BLD-DISC-34-01	Fuzz	Mojo Hand FX Colossus Fuzz
DISC-3416	BLD-DISC-34-01	Boost	Mojo Hand FX Copperhead Dual Boost
DISC-3417	BLD-DISC-34-01	Fuzz	Mojo Hand FX Cream Pie Deluxe
DISC-3418	BLD-DISC-34-01	Fuzz	Mojo Hand FX Crosstown - Fuzz
DISC-3419	BLD-DISC-34-01	Other	Mojo Hand FX Dewdrop
DISC-3420	BLD-DISC-34-01	Overdrive	Mojo Hand FX DMBL
DISC-3421	BLD-DISC-34-01	Delay	Mojo Hand FX Dream Mender - Vintage Echo/Chorus/Vibrato
DISC-3422	BLD-DISC-34-01	Fuzz	Mojo Hand FX El Guapo - Fuzz
DISC-3423	BLD-DISC-34-01	Overdrive	Mojo Hand FX Extra Special - Howard Inspired Overdrive
DISC-3424	BLD-DISC-34-01	Overdrive	Mojo Hand FX Goliath
DISC-3425	BLD-DISC-34-01	Overdrive	Mojo Hand FX GRRRocker - Overdrive
DISC-3426	BLD-DISC-34-01	Modulation	Mojo Hand FX Gyro
DISC-3427	BLD-DISC-34-01	Overdrive	Mojo Hand FX Harvey - DC Drive
DISC-3428	BLD-DISC-34-01	Fuzz	Mojo Hand FX Huckleberry
DISC-3429	BLD-DISC-34-01	Fuzz	Mojo Hand FX Iron Bell Fuzz
DISC-3430	BLD-DISC-34-01	Boost	Mojo Hand FX Juju Boost
DISC-3431	BLD-DISC-34-01	Filter	Mojo Hand FX Little Wonder - Envelope Filter
DISC-3432	BLD-DISC-34-01	Modulation	Mojo Hand FX Luna Vibe
DISC-3433	BLD-DISC-34-01	Overdrive	Mojo Hand FX Magistrate
