DISC-4079	BLD-DISC-40-01	Fuzz	Stomp Under Foot (Vintage series) Green Russian
DISC-4080	BLD-DISC-40-01	Fuzz	Stomp Under Foot / Black Book Fuzz Honey
DISC-4081	BLD-DISC-40-01	Fuzz	Stomp Under Foot Alabaster Fuzz
DISC-4082	BLD-DISC-40-01	Fuzz	Stomp Under Foot Civil Unrest
DISC-4083	BLD-DISC-40-01	Fuzz	Stomp Under Foot Cosmonaut
DISC-4084	BLD-DISC-40-01	Fuzz	Stomp Under Foot Demogorgon
DISC-4085	BLD-DISC-40-01	Overdrive	Stomp Under Foot Dire Wolf
DISC-4086	BLD-DISC-40-01	Overdrive	Stomp Under Foot Dirt Preacher
DISC-4087	BLD-DISC-40-01	Overdrive	Stomp Under Foot Dirty Rooster
DISC-4088	BLD-DISC-40-01	Fuzz	Stomp Under Foot Elk Big Mag Sustainar
DISC-4089	BLD-DISC-40-01	Fuzz	Stomp Under Foot Full Powered Halo
DISC-4090	BLD-DISC-40-01	Fuzz	Stomp Under Foot Greasy Creek Fuzz Machine
DISC-4091	BLD-DISC-40-01	Fuzz	Stomp Under Foot Halo Bender
DISC-4092	BLD-DISC-40-01	Fuzz	Stomp Under Foot Hellephant
DISC-4093	BLD-DISC-40-01	Overdrive	Stomp Under Foot Mean Green Machine
DISC-4094	BLD-DISC-40-01	Fuzz	Stomp Under Foot Mountain Goat
DISC-4095	BLD-DISC-40-01	Fuzz	Stomp Under Foot Mud Creek - Dual Fuzz Machine
DISC-4096	BLD-DISC-40-01	Fuzz	Stomp Under Foot Rhinosaur
DISC-4097	BLD-DISC-40-01	Fuzz	Stomp Under Foot Screaming Panda
DISC-4098	BLD-DISC-40-01	Overdrive	Stomp Under Foot Serenity Overdrive
DISC-4099	BLD-DISC-40-01	Fuzz	Stomp Under Foot Silver Foxx
DISC-4100	BLD-DISC-40-01	Other	Stomp Under Foot Skinner Box
DISC-4101	BLD-DISC-40-01	Fuzz	Stomp Under Foot Son Of A Bee
DISC-4102	BLD-DISC-40-01	Fuzz	Stomp Under Foot Sonic Generator
DISC-4103	BLD-DISC-40-01	Fuzz	Stomp Under Foot Sonic Warfare
DISC-4104	BLD-DISC-40-01	Overdrive	Stomp Under Foot Supa Dirty Rooster
DISC-4105	BLD-DISC-40-01	Fuzz	Stomp Under Foot The Shag MkII - Germanium Tone Bender
DISC-4106	BLD-DISC-40-01	Fuzz	Stomp Under Foot The Shag MkIII - Tone Bender
DISC-4107	BLD-DISC-40-01	Fuzz	Stomp Under Foot Vintage Pumpkin Pi
DISC-4108	BLD-DISC-40-01	Fuzz	Stomp Under Foot Windhand Fuzz
DISC-4109	BLD-DISC-40-02	Fuzz	BJFE Arctic White Fuzz
DISC-4110	BLD-DISC-40-02	Overdrive	BJFE Baby Blue Overdrive
DISC-4111	BLD-DISC-40-02	Boost	BJFE Baby Pink Booster
DISC-4112	BLD-DISC-40-02	Fuzz	BJFE Bone Bender MkI
DISC-4113	BLD-DISC-40-02	Fuzz	BJFE Bone Bender MkII
DISC-4114	BLD-DISC-40-02	Fuzz	BJFE Candy Apple Fuzz
DISC-4115	BLD-DISC-40-02	Distortion	BJFE Dyna Red Distortion
DISC-4116	BLD-DISC-40-02	Distortion	BJFE Emerald Green Distortion Machine
DISC-4117	BLD-DISC-40-02	Fuzz	BJFE Face 109 Fuzz
DISC-4118	BLD-DISC-40-02	Fuzz	BJFE Fuzz 68
DISC-4119	BLD-DISC-40-02	Overdrive	BJFE Honey Bee Overdrive
DISC-4120	BLD-DISC-40-02	Boost	BJFE Little Green Emphaser
DISC-4121	BLD-DISC-40-02	Overdrive	BJFE Little Green Wonder Overdrive
DISC-4122	BLD-DISC-40-02	Boost	BJFE Little Red Trebler
DISC-4123	BLD-DISC-40-02	Modulation	BJFE Mint Green Mini Vibe
DISC-4124	BLD-DISC-40-02	Other	BJFE Model D
DISC-4125	BLD-DISC-40-02	Other	BJFE Model G
DISC-4126	BLD-DISC-40-02	Other	BJFE Model H
DISC-4127	BLD-DISC-40-02	Other	BJFE Model R
DISC-4128	BLD-DISC-40-02	Compressor	BJFE Pale Green Compressor
DISC-4129	BLD-DISC-40-02	Overdrive	BJFE Payphone Green Overdrive Distortion
DISC-4130	BLD-DISC-40-02	Compressor	BJFE Pine Green Compressor
DISC-4131	BLD-DISC-40-02	Fuzz	BJFE Pink Purple Fuzz
DISC-4132	BLD-DISC-40-02	Boost	BJFE Red Rooster Booster
DISC-4133	BLD-DISC-40-02	Other	BJFE Sea Blue EQ
DISC-4134	BLD-DISC-40-02	Overdrive	BJFE Silver Lawn Overdrive
DISC-4135	BLD-DISC-40-02	Fuzz	BJFE Snow White Fuzz
DISC-4136	BLD-DISC-40-02	Fuzz	BJFE Sparkle Face
DISC-4137	BLD-DISC-40-02	Other	BJFE Square Wave
