DISC-1100	BLD-DISC-JAM-01	Other	JAM Pedals Big Chill
DISC-1101	BLD-DISC-JAM-01	Boost	JAM Pedals Boomster
DISC-1102	BLD-DISC-JAM-01	Compressor	JAM Pedals DanComp
DISC-1103	BLD-DISC-JAM-01	Delay	JAM Pedals Delay Llama
DISC-1104	BLD-DISC-JAM-01	Delay	JAM Pedals Delay Llama Supreme
DISC-1105	BLD-DISC-JAM-01	Delay	JAM Pedals Delay Llama Xtreme
DISC-1106	BLD-DISC-JAM-01	Delay	JAM Pedals Delay Llama+
DISC-1107	BLD-DISC-JAM-01	Overdrive	JAM Pedals Double Dreamer
DISC-1108	BLD-DISC-JAM-01	Compressor	JAM Pedals Dyna-ssor
DISC-1109	BLD-DISC-JAM-01	Fuzz	JAM Pedals Eureka - Fuzz
DISC-1110	BLD-DISC-JAM-01	Fuzz	JAM Pedals Fuzz Phrase
DISC-1111	BLD-DISC-JAM-01	Fuzz	JAM Pedals Fuzz Phrase Si
DISC-1112	BLD-DISC-JAM-01	Modulation	JAM Pedals Harmonious Fall - Tremolo/Chorus/Vibrato
DISC-1113	BLD-DISC-JAM-01	Tremolo	JAM Pedals Harmonious Monk
DISC-1114	BLD-DISC-JAM-01	Tremolo	JAM Pedals Harmonious Monk MkII - Harmonic Tremolo
DISC-1115	BLD-DISC-JAM-01	Overdrive	JAM Pedals LucyDreamer
DISC-1116	BLD-DISC-JAM-01	Overdrive	JAM Pedals LucyDreamer Bass
DISC-1117	BLD-DISC-JAM-01	Overdrive	JAM Pedals LucyDreamer Supreme
DISC-1118	BLD-DISC-JAM-01	Octave Fuzz	JAM Pedals Octaurus - Octave Fuzz
DISC-1119	BLD-DISC-JAM-01	Tremolo	JAM Pedals Pink Flow
DISC-1120	BLD-DISC-JAM-01	Distortion	JAM Pedals Rattler
DISC-1121	BLD-DISC-JAM-01	Distortion	JAM Pedals Rattler+
DISC-1122	BLD-DISC-JAM-01	Fuzz	JAM Pedals Red Muck
DISC-1123	BLD-DISC-JAM-01	Vibe	JAM Pedals Retro-Vibe
DISC-1124	BLD-DISC-JAM-01	Modulation	JAM Pedals Ripply Fall - Chorus/Vibe/Phaser
DISC-1125	BLD-DISC-JAM-01	Modulation	JAM Pedals Ripply Fall Bass
DISC-1126	BLD-DISC-JAM-01	Boost	JAM Pedals Rooster
DISC-1127	BLD-DISC-JAM-01	Wah	JAM Pedals Seagull - Cocked Wah
DISC-1128	BLD-DISC-JAM-01	Tremolo	JAM Pedals The Chill - Analog Tremolo
DISC-1129	BLD-DISC-JAM-01	Vibe	JAM Pedals The Ripple
DISC-1130	BLD-DISC-JAM-01	Overdrive	JAM Pedals TubeDreamer
DISC-1131	BLD-DISC-JAM-01	Wah	JAM Pedals Wahcko
DISC-1132	BLD-DISC-JAM-01	Chorus	JAM Pedals Waterfall
DISC-1133	BLD-DISC-PIGGYFX-01	Fuzz	PiggyFX Bass Boar
DISC-1134	BLD-DISC-PIGGYFX-01	Distortion	PiggyFX Black Pig - High Gain Distortion
DISC-1135	BLD-DISC-PIGGYFX-01	Overdrive	PiggyFX Brown Pig
DISC-1136	BLD-DISC-PIGGYFX-01	Other	PiggyFX D.U.I.
DISC-1137	BLD-DISC-PIGGYFX-01	Overdrive	PiggyFX Flash Drive
DISC-1138	BLD-DISC-PIGGYFX-01	Fuzz	PiggyFX Lard
DISC-1139	BLD-DISC-PIGGYFX-01	Compressor	PiggyFX Oinkomp
DISC-1140	BLD-DISC-PIGGYFX-01	Distortion	PiggyFX SchweineFleisch
DISC-1141	BLD-DISC-PIGGYFX-01	Other	PiggyFX Space Hog
DISC-1142	BLD-DISC-PIGGYFX-01	Other	PiggyFX Tank
DISC-1143	BLD-DISC-PIGGYFX-01	Fuzz	PiggyFX Wild Boar
DISC-1144	BLD-DISC-HOLOWON-01	Overdrive	Holowon Effects Amp Drive
DISC-1145	BLD-DISC-HOLOWON-01	Filter	Holowon Effects Atom Filter
DISC-1146	BLD-DISC-HOLOWON-01	Distortion	Holowon Effects Black Distorter
DISC-1147	BLD-DISC-HOLOWON-01	Utility	Holowon Effects Control Box
DISC-1148	BLD-DISC-HOLOWON-01	Utility	Holowon Effects Effects Alt Switch
DISC-1149	BLD-DISC-HOLOWON-01	Filter	Holowon Effects Super Tone Sweep
DISC-1150	BLD-DISC-HOLOWON-01	Distortion	Holowon Effects Umiom - Distortion
DISC-1151	BLD-DISC-HOLOWON-01	Other	Holowon Effects Europa
DISC-1152	BLD-DISC-HOLOWON-01	Fuzz	Holowon Effects Faygun - Fuzz
DISC-1153	BLD-DISC-HOLOWON-01	Fuzz	Holowon Effects Furr Fuzz
DISC-1154	BLD-DISC-HOLOWON-01	Fuzz	Holowon Effects Fuzzrite Clone
DISC-1155	BLD-DISC-HOLOWON-01	Loop	Holowon Effects FX-1 Single Channel Effects Loop
DISC-1156	BLD-DISC-HOLOWON-01	Loop	Holowon Effects FX-2 Dual Channel Effects Loop
DISC-1157	BLD-DISC-HOLOWON-01	Loop	Holowon Effects FX-3 Triple Channel Effects Loop
DISC-1158	BLD-DISC-HOLOWON-01	Other	Holowon Effects Gamplore
DISC-1159	BLD-DISC-HOLOWON-01	Utility	Holowon Effects Glow Bar
DISC-1160	BLD-DISC-HOLOWON-01	Fuzz	Holowon Effects Golden God
DISC-1161	BLD-DISC-HOLOWON-01	Overdrive	Holowon Effects Ion Drive
DISC-1162	BLD-DISC-HOLOWON-01	Other	Holowon Effects Photo Hammer
DISC-1163	BLD-DISC-HOLOWON-01	Other	Holowon Effects Pink Rubber Mad Man
DISC-1164	BLD-DISC-HOLOWON-01	Other	Holowon Effects Pulse Coil
DISC-1165	BLD-DISC-HOLOWON-01	Other	Holowon Effects Rubber Magnet
