DISC-0267	BLD-DISC-SCHALLER-01	Fuzz	Schaller Fuzz
DISC-0268	BLD-DISC-SCHALLER-01	Fuzz	Schaller Verzerrer
DISC-0269	BLD-DISC-HOFNER-01	Fuzz	Höfner No. 539 Fuzz/Distortion
DISC-0270	BLD-DISC-KENT-01	Fuzz	Kent 6400 Distorter
DISC-0271	BLD-DISC-VANHALL-01	Fuzz	Van Hall Fuzz
DISC-0272	BLD-DISC-BLACKFIELD-01	Fuzz	Blackfield Fuzz
DISC-0273	BLD-DISC-SEARS-01	Fuzz	Sears Fuzz-Tone Control
DISC-0274	BLD-DISC-WALCO-01	Fuzz	Walco Fuzz Tone Generator
DISC-0275	BLD-DISC-AUL-01	Fuzz	Aul Instruments Fuzz
DISC-0276	BLD-DISC-MGI-01	Fuzz	MGI Fuzz
DISC-0277	BLD-DISC-CLARK-01	Fuzz	Clark SS-600 Fuzz Tone
DISC-0278	BLD-DISC-ORPHEUM-01	Fuzz	Orpheum Fuzz
DISC-0279	BLD-DISC-MICA-TONE-01	Fuzz	Mica-Tone Fuzz
DISC-0280	BLD-DISC-GAREN-01	Fuzz	Garen Distortion
DISC-0281	BLD-DISC-JEN-01	Fuzz	Jen Fuzz
DISC-0282	BLD-DISC-JEN-01	Fuzz	Jen Tone Bender
DISC-0283	BLD-DISC-ELKA-01	Fuzz	Elka Fuzz
DISC-0284	BLD-DISC-LUXOR-01	Fuzz	Luxor Fuzz
DISC-0285	BLD-DISC-UNICORD-01	Fuzz	Unicord Fuzz
DISC-0286	BLD-DISC-NOVA-01	Fuzz	Nova Tone Bender
DISC-0287	BLD-DISC-SHINEI-01	Fuzz	Hohner MF-50 Master Fuzz Control
DISC-0288	BLD-DISC-SHINEI-01	Fuzz	Shin-Ei Companion FY-2 Fuzz Box
DISC-0289	BLD-DISC-GUYATONE-01	Fuzz	Guyatone FS-3 Fuzz
DISC-0290	BLD-DISC-GUYATONE-01	Octave Fuzz	Guyatone TZm5 Torrid Fuzz
DISC-0291	BLD-DISC-WATTSON-01	Fuzz	Wattson Classic Electronics Fuzz FY-2
DISC-0292	BLD-DISC-1969-01	Fuzz	1969 Effects Bone Blender
DISC-0293	BLD-DISC-GHOST-01	Fuzz	Ghost Effects Shin-Ei Companion Fuzz FY-2
DISC-0294	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Unpleasant Companion
DISC-0295	BLD-DISC-PICTURES-01	Fuzz	Pigeon FX Companion FY-2 Fuzz
DISC-0296	BLD-DISC-ELECTRONIC-ORANGE-01	Fuzz	Electronic Orange Superfuzz
