PED-CAT-001	BLD-CAT-0001	Overdrive	Dirty Little Secret
PED-CAT-002	BLD-CAT-0001	Overdrive	SFT
PED-CAT-003	BLD-CAT-0001	Overdrive	RAH
PED-CAT-004	BLD-CAT-0001	Overdrive	Sabbra Cadabra
PED-CAT-005	BLD-CAT-0001	Overdrive	Formula 55
PED-CAT-006	BLD-CAT-0001	Overdrive	Formula 5F6
PED-CAT-007	BLD-CAT-0001	Overdrive	Galileo
PED-CAT-008	BLD-CAT-0001	Overdrive	Galileo 4K
PED-CAT-009	BLD-CAT-0001	Overdrive	Dirty Little Secret Deluxe
PED-CAT-010	BLD-CAT-0001	Overdrive	Clean Little Secret
PED-CAT-011	BLD-CAT-0001	Overdrive	Little Secret
PED-CAT-012	BLD-CAT-0001	Fuzz	Fuzzrite
PED-CAT-013	BLD-CAT-0001	Fuzz	Epoch Bias
PED-CAT-014	BLD-CAT-0001	Boost	Epoch Boost
PED-CAT-015	BLD-CAT-0001	Fuzz	Fuzzrite Germanium
PED-CAT-016	BLD-CAT-0001	Fuzz	Katzenkönig
PED-CAT-017	BLD-CAT-0001	Fuzz	Giygas 2K Fuzz
PED-CAT-018	BLD-CAT-0001	Fuzz	Fuzzrite Mini
PED-CAT-019	BLD-CAT-0001	Boost	Epoch Boost Mini
PED-CAT-020	BLD-CAT-0001	Boost	Naga Viper MKII
PED-CAT-021	BLD-CAT-0001	Preamp	Crooner Preamp
PED-CAT-022	BLD-CAT-0001	Preamp	Airstrip Console Pre
PED-CAT-023	BLD-CAT-0001	Preamp	Airstrip Console Pre (Red)
PED-CAT-024	BLD-CAT-0001	Overdrive	Dirty Little Soda (DLS Red)
