DISC-1250	BLD-DISC-26-01	Fuzz	Analog Man Astro Tone
DISC-1251	BLD-DISC-26-01	Boost	Analog Man Beano Boost
DISC-1252	BLD-DISC-26-01	Overdrive	Analog Man King Of Tone
DISC-1253	BLD-DISC-26-01	Fuzz	Analog Man Peppermint Fuzz
DISC-1254	BLD-DISC-26-01	Overdrive	Analog Man Prince Of Tone
DISC-1255	BLD-DISC-26-01	Fuzz	Analog Man Sun Face
DISC-1256	BLD-DISC-26-01	Fuzz	Analog Man Sun Lion
DISC-1257	BLD-DISC-26-01	Fuzz	Analog Man SunBender
DISC-1258	BLD-DISC-26-02	Overdrive	Barber Electronics 1/2 Gainer
DISC-1259	BLD-DISC-26-02	Overdrive	Barber Electronics Burn Unit
DISC-1260	BLD-DISC-26-02	Overdrive	Barber Electronics Burn Unit 2
DISC-1261	BLD-DISC-26-02	Overdrive	Barber Electronics Compact Burn Unit
DISC-1262	BLD-DISC-26-02	Overdrive	Barber Electronics Compact Direct Drive
DISC-1263	BLD-DISC-26-02	Overdrive	Barber Electronics Deep Fryer
DISC-1264	BLD-DISC-26-02	Overdrive	Barber Electronics Direct Drive
DISC-1265	BLD-DISC-26-02	Overdrive	Barber Electronics Direct Drive LG
DISC-1266	BLD-DISC-26-02	Overdrive	Barber Electronics Direct Drive SS
DISC-1267	BLD-DISC-26-02	Distortion	Barber Electronics Dirty Bomb
DISC-1268	BLD-DISC-26-02	Overdrive	Barber Electronics Exacta
DISC-1269	BLD-DISC-26-02	Overdrive	Barber Electronics Gain-Changer
DISC-1270	BLD-DISC-26-02	Overdrive	Barber Electronics GCX Gain-Changer Expanded
DISC-1271	BLD-DISC-26-02	Overdrive	Barber Electronics L.T.D.
DISC-1272	BLD-DISC-26-02	Overdrive	Barber Electronics Silver L.T.D.
DISC-1273	BLD-DISC-26-02	Overdrive	Barber Electronics Small Fry Burn Unit
DISC-1274	BLD-DISC-26-02	Overdrive	Barber Electronics Tone Pump
DISC-1275	BLD-DISC-26-02	Overdrive	Barber Electronics Tone Pump EQ
DISC-1276	BLD-DISC-26-02	Overdrive	Barber Electronics Tone Pump II
DISC-1277	BLD-DISC-26-02	Fuzz	Barber Electronics Trifecta
DISC-1278	BLD-DISC-26-02	Overdrive	Barber Electronics unLimiTeD
DISC-1279	BLD-DISC-26-02	Overdrive	Barber Electronics unLTD - 2 Channel Overdrive
DISC-1280	BLD-DISC-26-03	Fuzz	BMF Effects Aries Fuzz
DISC-1281	BLD-DISC-26-03	Overdrive	BMF Effects El Jefe
DISC-1282	BLD-DISC-26-03	Overdrive	BMF Effects Fat Bastard
DISC-1283	BLD-DISC-26-03	Boost	BMF Effects GB Boost - Germanium Booster
DISC-1284	BLD-DISC-26-03	Fuzz	BMF Effects Ge Spot F2
DISC-1285	BLD-DISC-26-03	Fuzz	BMF Effects Ge Spot MkI
DISC-1286	BLD-DISC-26-03	Fuzz	BMF Effects Purple Nurple
DISC-1287	BLD-DISC-26-03	Fuzz	BMF Effects Rocket 88 - Fuzz
DISC-1288	BLD-DISC-26-03	Fuzz	BMF Effects Sisyphuzz - Silicon Fuzz
DISC-1289	BLD-DISC-26-03	Overdrive	BMF Effects The Great Wide Open
DISC-1290	BLD-DISC-26-04	Fuzz	Catalinbread Antichthon
DISC-1291	BLD-DISC-26-04	Fuzz	Catalinbread Antichthon Deluxe
DISC-1292	BLD-DISC-26-04	Fuzz	Catalinbread Blood Donor
DISC-1293	BLD-DISC-26-04	Distortion	Catalinbread CB Distortion
DISC-1294	BLD-DISC-26-04	Fuzz	Catalinbread CB Fuzz
DISC-1295	BLD-DISC-26-04	Overdrive	Catalinbread CB Overdrive
DISC-1296	BLD-DISC-26-04	Distortion	Catalinbread Carbide
DISC-1297	BLD-DISC-26-04	Preamp	Catalinbread Clean Little Secret
