DISC-0251	BLD-DISC-KAY-01	Fuzz	Kay F-1 Fuzz Tone
DISC-0252	BLD-DISC-KAY-01	Fuzz	Uecks Fuzz Tone
DISC-0253	BLD-DISC-EXCETRO-01	Fuzz-Wah	Excetro Wau Wau Fuzz
DISC-0254	BLD-DISC-EXCETRO-01	Wah	Excetro Wau Wau Machine
DISC-0255	BLD-DISC-JEN-01	Fuzz	Jen Fuzz
DISC-0256	BLD-DISC-JEN-01	Fuzz	Jen Tone Bender
DISC-0257	BLD-DISC-ELKA-01	Fuzz	Elka Fuzz
DISC-0258	BLD-DISC-LUXOR-01	Fuzz	Luxor Fuzz
DISC-0259	BLD-DISC-UNICORD-01	Fuzz	Unicord Fuzz
DISC-0260	BLD-DISC-GOODFUZZY-01	Fuzz	Good Fuzzy Sounds Bad Nite Fuzz
