MOD-0422	Cusack Music	Screamer Fuzz Germanium	Limited Edition	2019	Fuzz + overdrive	NAMM-era limited Germanium edition combining Tube Screamer and Fuzz Face voices with blendable gain sections and selectable clipping; GPX documented the edition and later V3 relationship.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/3-flavours-of-cusack-musics-superb-screamer-fuzz---fuzz-overdrive-fuzzdrive-and-germanium/	Preserve the Germanium edition, V2 and V3 as separate product states. Dark-grey early Germanium and later silver runs are useful specimen clues.
MOD-0423	Demon Pedals	Kondo-Shifuku D-Style Drive	Original	2019	D-Style overdrive / fuzzy drive	D-style overdrive introduced around Winter NAMM 2019, documented by GPX as a prominent Demon Pedals release with an intentionally fuzzy edge at higher settings.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/demon-pedals---monstrously-divine-drive-and-fuzz-pedals-from-northwest-bavaria	Preserve Kondo-Shifuku as a distinct Demon product and keep Dumble lineage separate from product identity.
MOD-0424	Jackson Audio	Broken Arrow	Original	2019	Programmable multi-mode overdrive + boost	Programmable overdrive and boost with multiple drive voicings, presets/MIDI-oriented control and artist-facing switching, highlighted as a standout 2019 release.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Programmable control is a product-level identifier; preserve each documented voicing as a mode, not as separate pedals.
MOD-0425	Redbeard Effects	Red Mist MKIV	MKIV	2019	High-gain distortion	Fourth-generation Red Mist distortion highlighted in GPX's 2019 annual coverage and associated with Mikey Demus.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	MKIV is an explicit generation boundary and must remain separate from earlier Red Mist versions.
MOD-0426	Sinvertek	N5 Drive Plus	Plus	2019	Tube-amp-style preamp overdrive	N5-series preamp/drive product arriving around the end of 2019 with broad tube-amp-style gain voicing.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Preserve N5 Drive Plus as its own product and distinguish it from later N5 Hyper Preamp generations.
MOD-0427	Boss	OD-200 Hybrid Drive	Original	2019	Hybrid digital/analog multi-drive	Programmable multi-engine drive combining overdrive, distortion and boost-style functions with memory and switching features.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	The hybrid-control architecture and memory behavior are core identification fields.
MOD-0428	ThorpyFX	Heavy Water Dual Boost	Original	2019	Dual boost	Dual-channel boost using germanium-diode and smooth-voiced gain paths, introduced as a major ThorpyFX 2019 release.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Preserve the two boost sides and their named voicings as product-level identifiers.
MOD-0429	ThorpyFX	Red Mist MKIV	MKIV	2019	Distortion	ThorpyFX 2019 coverage item associated with the Red Mist family and generation naming.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Verify relationship to Redbeard-branded Red Mist before promotion; current entry remains a research lead to guard against brand conflation.
MOD-0430	Fender	Trapper Dual Fuzz	Original	2019	Dual fuzz	Dual-channel fuzz pedal appearing in GPX's 2019 longlist with two independently voiced fuzz sections.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Dual-channel enclosure and Fender branding are primary identification clues.
MOD-0431	Function F(x)	Mini Clusterfuzz	Mini	2019	Multi-voice fuzz	Compact version of the Clusterfuzz concept appearing in the 2019 GPX longlist.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Mini designation and reduced enclosure format should remain separate from full-size Clusterfuzz records.
MOD-0432	JHS Pedals	Cheese Ball	Original	2019	Multi-voice fuzz	Multi-voice fuzz appearing in the 2019 GPX longlist and boutique fuzz census.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Preserve Cheese Ball as its own JHS product with its multiple historical fuzz voice references.
MOD-0433	Keeley Electronics	Fuzz Bender	Original	2019	Germanium/silicon fuzz	Five-control fuzz appearing in GPX's 2019 longlist, associated with vintage fuzz behavior and flexible bias/voicing control.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Control layout and selectable transistor character are useful identification fields; verify production chronology separately.
MOD-0434	Matthews Effects	The Architect V3	V3	2019	Overdrive + boost	Third-generation Architect overdrive/boost in the 2019 GPX longlist.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	V3 is an explicit generation boundary and should remain independently searchable.
MOD-0435	Mythos Pedals	Argo Octave Fuzz	Original	2019	Octave fuzz	Octave fuzz appearing in GPX's 2019 longlist, centered on octave-up fuzz behavior with boutique controls.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Keep the octave-fuzz function distinct from Mythos overdrive families.
MOD-0436	Spaceman Effects	Apollo VII	Original	2019	Fuzz / overdrive	Gain product in the 2019 GPX longlist from Spaceman's growing dirt catalog.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Preserve Apollo VII independently from Sputnik and Polaris families.
MOD-0437	Dwarfcraft Devices	She-Fuzz 2019 Edition	2019 Edition	2019	Fuzz	2019 edition of the She-Fuzz product appearing in the GPX 2019 longlist.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2019-new-guitar-pedals-of-the-year	Edition designation should remain separate from the original She-Fuzz production state.
MOD-0438	Gamechanger Audio	Plasma Coil	Original	2019	Distortion / fuzzstortion	2019 Third Man collaboration variant of the Plasma family with a six-position boost/octave selector replacing the standard voltage control.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/jack-whites-third-man-records-pedal-collaborations	Preserve Third Man collaboration and the six-position secondary-effects selector as key specimen identifiers.
