DISC-0196	BLD-DISC-SHINEI-01	Fuzz	Shin-Ei Companion FY-2 Fuzz Box
DISC-0197	BLD-DISC-COMPANION-01	Fuzz	Companion FY-2 Fuzz Box
DISC-0198	BLD-DISC-AVORA-01	Fuzz	Avora FY-2 Fuzz Box
DISC-0199	BLD-DISC-JH-EXPERIENCE-01	Fuzz	J.H. Experience FY-2 Fuzz Box
DISC-0200	BLD-DISC-JAX-01	Fuzz	JAX FY-2 Fuzz Box
DISC-0201	BLD-DISC-KIMBARA-01	Fuzz	Kimbara FY-2 Fuzz Box
DISC-0202	BLD-DISC-SUZUKI-01	Fuzz	Suzuki FY-2 Fuzz
DISC-0203	BLD-DISC-TELESTAR-01	Fuzz	Tele-Star FY-2 Fuzz Box
DISC-0204	BLD-DISC-TEMPO-01	Fuzz	Tempo TR-2 Fuzz
DISC-0205	BLD-DISC-THOMAS-01	Fuzz	Thomas FY-2 Fuzz Box
DISC-0206	BLD-DISC-ZENTA-01	Fuzz	Zenta FY-2 Fuzz Box
DISC-0207	BLD-DISC-IDEAL-01	Fuzz	Ideal Fuzz Master
DISC-0208	BLD-DISC-GRECO-01	Fuzz	Greco No. 35 Haztone
DISC-0209	BLD-DISC-APOLLO-01	Distortion	Apollo No. 843 Distorter
DISC-0210	BLD-DISC-CRESTWOOD-01	Fuzz	Crestwood Fuzz
DISC-0211	BLD-DISC-SEKOVA-01	Distortion	Sekova Model No. 59 Distortion Box
DISC-0212	BLD-DISC-TELESTAR-01	Fuzz	Tele-Star Fuzz
DISC-0213	BLD-DISC-CSCATHEY-01	Fuzz	CS. Cathey AS-01 Sustainer
DISC-0214	BLD-DISC-CSCATHEY-01	Distortion	CS. Cathey AD-02 Distortion Box
DISC-0215	BLD-DISC-CSCATHEY-01	Unknown	CS. Cathey AB-03
DISC-0216	BLD-DISC-CSCATHEY-01	Unknown	CS. Cathey AO-05
