DISC-1975	BLD-DISC-28-01	Boost	Albuquerque
DISC-1976	BLD-DISC-28-01	Boost	Ambassador
DISC-1977	BLD-DISC-28-01	Boost	AP-WA Andy Powell (Wishbone Ash) Treble Booster
DISC-1978	BLD-DISC-28-01	Boost	BM-Q Special Treble-Booster
DISC-1979	BLD-DISC-28-01	Boost	BM-Q Treble-Booster
DISC-1980	BLD-DISC-28-01	Boost	CM 71/73
DISC-1981	BLD-DISC-28-01	Boost	DM-T Treble-Booster
DISC-1982	BLD-DISC-28-01	Boost	Fireball Treble-Booster
DISC-1983	BLD-DISC-28-01	Boost	HS Hornby-Skewes Treble Booster
DISC-1984	BLD-DISC-28-01	Boost	HS-C Custom Hornby-Skewes Treble Booster
DISC-1985	BLD-DISC-28-01	Boost	HS-S Silicon Hornby-Skewes Treble Booster
DISC-1986	BLD-DISC-28-01	Boost	Mk2 Treble-Booster
DISC-1987	BLD-DISC-28-01	Boost	OR Treble-Booster
DISC-1988	BLD-DISC-28-01	Boost	RB Special Looper
DISC-1989	BLD-DISC-28-01	Boost	RG Rory Gallagher Treble Booster
DISC-1990	BLD-DISC-28-01	Boost	RM Early Days
DISC-1991	BLD-DISC-28-01	Boost	RM Majestic
DISC-1992	BLD-DISC-28-01	Boost	RM Treble-Booster
DISC-1993	BLD-DISC-28-01	Boost	RM Velvet
DISC-1994	BLD-DISC-28-01	Boost	RM-M Metal Treble-Booster
DISC-1995	BLD-DISC-28-01	Boost	RMG
DISC-1996	BLD-DISC-28-01	Boost	RPA California
DISC-1997	BLD-DISC-28-01	Boost	RPA Major Ritchie Blackmore Pre Amp
DISC-1998	BLD-DISC-28-01	Boost	RPA Ritchie Blackmore Pre Amp
DISC-1999	BLD-DISC-28-01	Boost	RW-F Ron Wood Faces
DISC-2000	BLD-DISC-28-01	Boost	VX-C Classic Treble & Bass Booster
DISC-2001	BLD-DISC-28-01	Boost	VX-T Treble-Booster
DISC-2002	BLD-DISC-28-01	Boost	Spectrum Fuzz Booster
DISC-2003	BLD-DISC-28-01	Boost	Galaxy 1011
DISC-2004	BLD-DISC-28-01	Boost	Powderfinger
DISC-2005	BLD-DISC-28-01	Fuzz	FassBender Fuzz Machine
DISC-2006	BLD-DISC-28-01	Fuzz	FuzzBender Fuzz Machine
DISC-2007	BLD-DISC-28-01	Fuzz	J-Fuzz
DISC-2008	BLD-DISC-28-01	Overdrive	Overdrive Supreme
DISC-2009	BLD-DISC-28-01	Overdrive	Studio '75
DISC-2010	BLD-DISC-28-02	Fuzz	5:00 Fuzz
DISC-2011	BLD-DISC-28-02	Fuzz	Cocktail Fuzz
DISC-2012	BLD-DISC-28-02	Fuzz	Fuzz Duo
DISC-2013	BLD-DISC-28-02	Fuzz	Killer Rabbit - Dynamic Fuzz/Distortion/Overdrive
DISC-2014	BLD-DISC-28-02	Fuzz	Killer Rabbit Stereo - Stereo Fuzz/Dist/OD
DISC-2015	BLD-DISC-28-02	Fuzz	Triumvirate
DISC-2016	BLD-DISC-28-02	Fuzz	Vomit Hound
DISC-2017	BLD-DISC-28-02	Overdrive	Alpha Dog
DISC-2018	BLD-DISC-28-02	Overdrive	Blues King
DISC-2019	BLD-DISC-28-02	Overdrive	Dragon - Dynamic Overdrive
DISC-2020	BLD-DISC-28-02	Overdrive	El Raton
DISC-2021	BLD-DISC-28-02	Overdrive	Enterprise
DISC-2022	BLD-DISC-28-02	Overdrive	Fiery Red Horse
DISC-2023	BLD-DISC-28-02	Overdrive	Ice Scream - Mid-boosting OD
DISC-2024	BLD-DISC-28-02	Overdrive	Old School
DISC-2025	BLD-DISC-28-02	Overdrive	Pale Horse
DISC-2026	BLD-DISC-28-02	Overdrive	Proto OD II
DISC-2027	BLD-DISC-28-02	Overdrive	Proto OD III
DISC-2028	BLD-DISC-28-02	Overdrive	The Scream
DISC-2029	BLD-DISC-28-02	Overdrive	White Horse
DISC-2030	BLD-DISC-28-02	Overdrive	Yellow Submarine
DISC-2031	BLD-DISC-28-02	Distortion	Distortion²
DISC-2032	BLD-DISC-28-02	Distortion	Distortion³
DISC-2033	BLD-DISC-28-02	Distortion	Red Wolf - Vintage Distortion
DISC-2034	BLD-DISC-28-02	Boost	Focus - Mid Boost
DISC-2035	BLD-DISC-28-02	Boost	Standout - Mid Booster
DISC-2036	BLD-DISC-28-02	Modulation	Choral Reef
DISC-2037	BLD-DISC-28-02	Modulation	Mobius Strip
DISC-2038	BLD-DISC-28-02	Modulation	Tremulator
DISC-2039	BLD-DISC-28-02	Modulation	Woodchipper
DISC-2040	BLD-DISC-28-02	Delay	Echo Ohce
DISC-2041	BLD-DISC-28-02	Filter	Klein Bottle - Filter / Mixer / Looper
DISC-2042	BLD-DISC-28-02	Filter	Klein Bottle Stereo
DISC-2043	BLD-DISC-28-02	Filter	RUP - Rainbows, Unicorns, Puppies (Radical Ultrasonic Processor)
DISC-2044	BLD-DISC-28-02	Other	Blueprint
DISC-2045	BLD-DISC-28-02	Other	Mini Mu
DISC-2046	BLD-DISC-28-02	Other	Pinball - Tilt Equalizer
DISC-2047	BLD-DISC-28-02	Other	Rocket EQ
DISC-2048	BLD-DISC-28-02	Other	Leader of the Pack
DISC-2049	BLD-DISC-28-02	Other	The Triplet
DISC-2050	BLD-DISC-28-03	Fuzz	A Seriously Special Twosome Dual Fuzz
DISC-2051	BLD-DISC-28-03	Fuzz	A Very Special Twosome Dual Fuzz
DISC-2052	BLD-DISC-28-03	Fuzz	Blunderbuss - Hybrid Fuzz
DISC-2053	BLD-DISC-28-03	Fuzz	Fix'D Fuzz
DISC-2054	BLD-DISC-28-03	Fuzz	Fix'D Fuzz Deluxe
DISC-2055	BLD-DISC-28-03	Fuzz	FUBÄR
DISC-2056	BLD-DISC-28-03	Fuzz	Fuzz Bear
DISC-2057	BLD-DISC-28-03	Fuzz	Musket Fuzz
DISC-2058	BLD-DISC-28-03	Fuzz	Special Twosome Deluxe
DISC-2059	BLD-DISC-28-03	Fuzz	Twosome Dual Fuzz
DISC-2060	BLD-DISC-28-03	Overdrive	Dual Gain Mantra - Overdrive
DISC-2061	BLD-DISC-28-03	Overdrive	Mantra - Overdrive
DISC-2062	BLD-DISC-28-03	Boost	Gravity Boost
DISC-2063	BLD-DISC-28-03	Modulation	Cadavernous - Pandimensional Reverberator
DISC-2064	BLD-DISC-28-03	Modulation	Sibling - Analog OTA Phaser
DISC-2065	BLD-DISC-28-03	Modulation	Whetstone - Analog Phaser
DISC-2066	BLD-DISC-28-03	Other	Crystal Dagger
DISC-2067	BLD-DISC-28-04	Fuzz	Demon Fuzz
DISC-2068	BLD-DISC-28-04	Fuzz	Dresden - Synth Fuzz
DISC-2069	BLD-DISC-28-04	Fuzz	Foxrite
DISC-2070	BLD-DISC-28-04	Fuzz	Green Russian Big Muff
DISC-2071	BLD-DISC-28-04	Fuzz	Grumbly Wolf
DISC-2072	BLD-DISC-28-04	Fuzz	Harmonic Percolator
DISC-2073	BLD-DISC-28-04	Fuzz	Husk(er)y Wolf
DISC-2074	BLD-DISC-28-04	Fuzz	Mutant Fuzz - Os Mutantes (Regulus VIII) Fuzz
DISC-2075	BLD-DISC-28-04	Fuzz	Standard Fuzz Machine
DISC-2076	BLD-DISC-28-04	Fuzz	Super Unpleasant Companion
DISC-2077	BLD-DISC-28-04	Fuzz	Unpleasant Companion
DISC-2078	BLD-DISC-28-04	Fuzz	Utility Perkolator
DISC-2079	BLD-DISC-28-04	Fuzz	Verzerrer
