DISC-3701	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Aaron Graves Overdrive
DISC-3702	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Alpha Gain - Maximum Testostertone
DISC-3703	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Alpha Gain II - Full Throttle
DISC-3704	BLD-DISC-37-01	Utility	Caroline Guitar Company Ambulance - Rescue Buffer
DISC-3705	BLD-DISC-37-01	Modulation	Caroline Guitar Company Arigato - Phaser / Vibrato
DISC-3706	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Canadian Bacon - Pizza Eh?
DISC-3707	BLD-DISC-37-01	Fuzz	Caroline Guitar Company Crom - The Riddle Of Steel
DISC-3708	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Hawaiian Pizza - Sweet and Savory
DISC-3709	BLD-DISC-37-01	Overdrive	Caroline Guitar Company Haymaker - Dynamic Drive
DISC-3710	BLD-DISC-37-01	Boost	Caroline Guitar Company Icarus Boost
DISC-3711	BLD-DISC-37-01	Delay	Caroline Guitar Company Kilobyte - Lo-Fi Delay
DISC-3712	BLD-DISC-37-01	Delay	Caroline Guitar Company Kilobyte-2000 - Lo-Fi Delay with Tap Tempo and Effects Loop
DISC-3713	BLD-DISC-37-01	Delay	Caroline Guitar Company Megabyte - Lo-Fi Delay Computer
DISC-3714	BLD-DISC-37-01	Reverb	Caroline Guitar Company Météore - Lo-Fi Reverb
DISC-3715	BLD-DISC-37-01	Fuzz	Caroline Guitar Company Olympia Fuzz
DISC-3716	BLD-DISC-37-01	Modulation	Caroline Guitar Company Parabola - Solid State Tremolo
DISC-3717	BLD-DISC-37-01	Fuzz	Caroline Guitar Company Shigeharu - Germanium Octave
DISC-3718	BLD-DISC-37-01	Fuzz	Caroline Guitar Company Shigeharu Fuzz
DISC-3719	BLD-DISC-37-01	Fuzz	Caroline Guitar Company Shigeharu Mk II - IC Fuzz + Octave
DISC-3720	BLD-DISC-37-01	Modulation	Caroline Guitar Company Somersault - Lo-Fi Modulator
DISC-3721	BLD-DISC-37-01	Overdrive	Caroline Guitar Company The Blues - Expensive Amplifier Overdrive
DISC-3722	BLD-DISC-37-01	Distortion	Caroline Guitar Company Wave Cannon
DISC-3723	BLD-DISC-37-01	Distortion	Caroline Guitar Company Wave Cannon MkII Superdistorter
DISC-3724	BLD-DISC-37-01	Distortion	Caroline Guitar Company Wave Cannon Zero
DISC-3725	BLD-DISC-37-02	Fuzz	Rainger FX Colorsound Freakenbender - a Tone Bender by Rainger FX
DISC-3726	BLD-DISC-37-02	Other	Rainger FX Air Space Invader
DISC-3727	BLD-DISC-37-02	Other	Rainger FX Air Space Invader 2
DISC-3728	BLD-DISC-37-02	Other	Rainger FX Air Traffic Controller
DISC-3729	BLD-DISC-37-02	Fuzz	Rainger FX Bleep Fuzz
DISC-3730	BLD-DISC-37-02	Distortion	Rainger FX Break Box - Distortion
DISC-3731	BLD-DISC-37-02	Other	Rainger FX Compactotron
DISC-3732	BLD-DISC-37-02	Modulation	Rainger FX Deep Space Pulsar
DISC-3733	BLD-DISC-37-02	Fuzz	Rainger FX Dr. Freakenstein
DISC-3734	BLD-DISC-37-02	Fuzz	Rainger FX Dr. Freakenstein Bass
DISC-3735	BLD-DISC-37-02	Fuzz	Rainger FX Dr. Freakenstein Chop Fuzzz
DISC-3736	BLD-DISC-37-02	Fuzz	Rainger FX Dr. Freakenstein Dwarf Bass
DISC-3737	BLD-DISC-37-02	Fuzz	Rainger FX Dr. Freakenstein's Dwarf
DISC-3738	BLD-DISC-37-02	Delay	Rainger FX Drone Rainger - Digital Delay
DISC-3739	BLD-DISC-37-02	Delay	Rainger FX Echo-X - Digital Delay
DISC-3740	BLD-DISC-37-02	Distortion	Rainger FX El Distorto
DISC-3741	BLD-DISC-37-02	Modulation	Rainger FX Flanger-X
DISC-3742	BLD-DISC-37-02	Fuzz	Rainger FX Freakbass Alpha
DISC-3743	BLD-DISC-37-02	Utility	Rainger FX Igor Expression Pad
DISC-3744	BLD-DISC-37-02	Utility	Rainger FX Kil Switch
DISC-3745	BLD-DISC-37-02	Distortion	Rainger FX Minibar - Liquid Analyser
DISC-3746	BLD-DISC-37-02	Other	Rainger FX Minidrone
DISC-3747	BLD-DISC-37-02	Utility	Rainger FX Minor Concussion - Volume Dipper
DISC-3748	BLD-DISC-37-02	Distortion	Rainger FX Pull Focus - Gated Distortion with Reverb / Chorus
DISC-3749	BLD-DISC-37-02	Fuzz	Rainger FX Razor Fuzz
DISC-3750	BLD-DISC-37-02	Reverb	Rainger FX Reverb-X - Digital Reverb
DISC-3751	BLD-DISC-37-02	Other	Rainger FX Snare Trap
DISC-3752	BLD-DISC-37-02	Fuzz	Rainger FX Son of Freakenstein
DISC-3753	BLD-DISC-37-03	Other	Red Panda Bitcrusher
DISC-3754	BLD-DISC-37-03	Other	Red Panda Bitmap
DISC-3755	BLD-DISC-37-03	Other	Red Panda Bitmap 2 - Reduction And Modulation
DISC-3756	BLD-DISC-37-03	Utility	Red Panda Buffer
DISC-3757	BLD-DISC-37-03	Reverb	Red Panda Context - Reverb
DISC-3758	BLD-DISC-37-03	Reverb	Red Panda Context 2 - Reverb
DISC-3759	BLD-DISC-37-03	Utility	Red Panda Mixer
DISC-3760	BLD-DISC-37-03	Delay	Red Panda Particle - Granular Delay / Pitch
DISC-3761	BLD-DISC-37-03	Delay	Red Panda Particle 2 - Granular Delay / Pitch Shifter
DISC-3762	BLD-DISC-37-03	Modulation	Red Panda Radius - Ring Modulator / Frequency Shifter
DISC-3763	BLD-DISC-37-03	Delay	Red Panda Raster
DISC-3764	BLD-DISC-37-03	Delay	Red Panda Raster 2 - Digital Delay / Pitch Shifter
DISC-3765	BLD-DISC-37-03	Delay	Red Panda RD-1 Pitch Delay
DISC-3766	BLD-DISC-37-03	Other	Red Panda Subdivision
DISC-3767	BLD-DISC-37-03	Other	Red Panda Tensor - Reverse/Tape Stop Effects
DISC-3768	BLD-DISC-37-04	Reverb	Pladask Elektrisk Draume
DISC-3769	BLD-DISC-37-04	Distortion	Pladask Elektrisk Vrang - Analog Distortion
DISC-3770	BLD-DISC-37-04	Delay	Pladask Elektrisk Baklengs - Granular Glitch Delay
DISC-3771	BLD-DISC-37-04	Synth	Pladask Elektrisk Flettverk - Experimental Touch-Plate Synth / Processor
DISC-3772	BLD-DISC-37-04	Modulation	Pladask Elektrisk Feber - Ring / SSB / Phase / Tremolo Modulator
DISC-3773	BLD-DISC-37-04	Multi Effect	Pladask Elektrisk Fabrikat - Granular Multi-Effect / Sample Playback Processor
DISC-3774	BLD-DISC-37-04	Pitch / Octave	Pladask Elektrisk Stereo Blomar / Falma - Granular Pitch / Octave Shifter + Random Modulation
DISC-3775	BLD-DISC-37-04	Delay	Pladask Elektrisk Tåken - Arrhythmic Asynchronous Dual-Head Delay
DISC-3776	BLD-DISC-37-04	Delay	Pladask Elektrisk Etterslep - Granular / Tapped Delay Time Processor
DISC-3777	BLD-DISC-37-04	Modulation	Pladask Elektrisk Romferd - Self-Modulation Chorus / Ambience
DISC-3778	BLD-DISC-37-05	Fuzz	drolo Lilac Cloud
DISC-3779	BLD-DISC-37-05	Fuzz	drolo Giant Hogweed Fuzz
DISC-3780	BLD-DISC-37-05	Filter	drolo Kiwami
DISC-3781	BLD-DISC-37-05	Modulation	drolo Moon Rabbit
DISC-3782	BLD-DISC-37-05	Multi Effect	drolo Molecular Disruption Device
DISC-3783	BLD-DISC-37-05	Multi Effect	drolo Molecular Disruptor V3
DISC-3784	BLD-DISC-37-05	Looper	drolo Stamme[n]
DISC-3785	BLD-DISC-37-05	Delay	drolo Strands
DISC-3786	BLD-DISC-37-05	Modulation	drolo Stretch Weaver
DISC-3787	BLD-DISC-37-05	Modulation	drolo Twin Peaks Tremolo
DISC-3788	BLD-DISC-37-05	Overdrive	drolo Bipolar Bear
DISC-3789	BLD-DISC-37-05	Equalizer	drolo Iketara Iku
DISC-3790	BLD-DISC-37-06	Fuzz	JPTR FX Warlow - Fuzz Monstrosity
DISC-3791	BLD-DISC-37-06	Fuzz	JPTR FX Warlow mini
DISC-3792	BLD-DISC-37-06	Fuzz	JPTR FX ULTRA Warlow - Ultra Fuzz Monstrosity
DISC-3793	BLD-DISC-37-06	Overdrive	JPTR FX DELUXE Jive - Reel Saturator Overdrive
DISC-3794	BLD-DISC-37-06	Overdrive	JPTR FX DELUXE Jive - 10 YRS EDT
DISC-3795	BLD-DISC-37-06	Fuzz	JPTR FX Silvermachine - Dual-gain-stage Fuzz Pedal
DISC-3796	BLD-DISC-37-06	Distortion	JPTR FX Katastrophe - Sludgefest Dominator Distortion Pre Amp
DISC-3797	BLD-DISC-37-06	Distortion	JPTR FX MISPRINT KATASTROPHE
DISC-3798	BLD-DISC-37-06	Distortion	JPTR FX Bleach - Seattle Guitar Destroyer
DISC-3799	BLD-DISC-37-06	Distortion	JPTR FX Bleach - 10 YRS EDT
DISC-3800	BLD-DISC-37-06	Fuzz	JPTR FX Super Weirdo - Fuzz Modulator Pedal
DISC-3801	BLD-DISC-37-06	Fuzz	JPTR FX Super Weirdo - 10 YRS EDT
DISC-3802	BLD-DISC-37-06	Boost	JPTR FX High Voltage TITAN Boost
DISC-3803	BLD-DISC-37-06	Other	JPTR FX TITAN 250
DISC-3804	BLD-DISC-37-06	Other	JPTR FX TITAN 250 ALT VERSION
DISC-3805	BLD-DISC-37-06	Reverb	JPTR FX Kaleidoscope ULTRA
DISC-3806	BLD-DISC-37-06	Reverb	JPTR FX Kaleidoscope ULTRA - 10 YRS EDT
DISC-3807	BLD-DISC-37-06	Delay	JPTR FX Fernweh - Vintage-Voiced Dual Delay Pedal
DISC-3808	BLD-DISC-37-06	Delay	JPTR FX Fernweh - 10 YRS EDT
DISC-3809	BLD-DISC-37-06	Utility	JPTR FX / Orion Effekte Electro Booster
