MOD-0265	Drunk Beaver Pedals	Uzhhorod Xtortion	Original / Limited Run	2024	XT-2-derived distortion	Uzhhorod Xtortion is a Drunk Beaver reworking of the Boss XT-2 Xtortion with altered filtering and gain behavior, plus a different control layout and NOS silicon clipping.	VERIFIED	https://drunk-beaver.rocks/products/uzhhorod-xtortion/	Primary identification clues are the Uzhhorod name, four-control layout and compact Drunk Beaver enclosure; GPX reports an initial 25-unit run in November 2024.
MOD-0266	Formula B Pedals	Eighty Master V2	V2	2024	JCM800 / Plexi-style distortion	Second-generation Eighty Master with two independent gain controls, dual channels, active three-band EQ and Modeling/Presence control.	VERIFIED	https://www.formulab.it/index.php?language=en&product_id=133&rt=product/product	V2 is an explicit generation boundary; the two gain controls and dual-channel switching distinguish it from the original Eighty Master.
MOD-0267	Funny Little Boxes	Dirt Distortion	Original	2024	Alice in Chains-style distortion	High-gain distortion voiced around the Dirt-era Alice in Chains sound, with Dirt, Volume, Bass, Mids and Treble controls.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Product title and five-control layout are useful external identifiers; preserve as a distinct model rather than folding into other Funny Little Boxes gain pedals.
MOD-0268	Fuzzrocious	Big Fella	Original	2024	Dual fuzz / feedback fuzz	Dual-circuit pedal combining the Demon and Lil Fella circuits with gate and feedback functions.	RESEARCH	https://www.youtube.com/watch?v=2EUf4Q40QMc	Dual-circuit identity, gate and feedback controls are the principal specimen clues.
MOD-0269	JAM Pedals	Rattler MK2 Extended	MK2 / Extended	2024	Rat-style distortion	New Rattler iteration with selectable clipping, mid-boost and proprietary op-amp implementation, extending the earlier Rattler platform.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	MK2/Extended naming is an explicit generation marker; clipping selector and mid-boost are external identification clues.
MOD-0270	JHS Pedals	Hard Drive	Original	2024	High-gain distortion	JHS's first original modern distortion design rather than a direct recreation of a classic pedal, developed over eight years and completed as the final design project of former lead engineer Cliff Smith.	VERIFIED	https://www.jhspedals.com/products/hard-drive	The model's original-design status, sweepable midrange and six-knob layout are core product identity fields.
MOD-0271	Lichtlaerm Audio	Gehenna	Original	2024	Heavy metal distortion / preamp	Deep-range high-gain distortion/preamp with extensive active EQ and dual gain structure.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Preserve Gehenna as its own Lichtlaerm product identity and distinguish it from the builder's other metal designs.
MOD-0272	Lichtlaerm Audio	Medusa	Original	2024	HM-2-style death metal distortion	Redesigned successor to Lichtlaerm's earlier Breathe//Die, adding the boost into the core design and expanding filtering and gain range.	VERIFIED	https://lichtlaermaudio.com/shop/medusa	The builder explicitly identifies Medusa as the successor to Breathe//Die, making lineage a major identification field.
MOD-0273	Lichtlaerm Audio	.Ritual.	Original	2024	Rat-style distortion	Extended-range Rat-style distortion included in GPX's 2024 distortion field.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Preserve punctuation in the model name exactly; the unusual naming is itself a useful catalog identifier.
MOD-0274	Menatone	MenaWatt	V.III / Modern Mini	2024	British amp-style overdrive / preamp	MenaWatt represents Menatone's compact modern version of its British-amp-inspired drive, with jumpered-input character, Power Gain and Presence controls in the current version.	VERIFIED	https://www.menatone.com/menawatt	Track the current V.III separately from earlier MenaWatt production; top-mounted jacks and added Power Gain/Presence are version clues.
MOD-0275	Menatone	Wreck'T	Modern Mini	2024	Trainwreck-style overdrive / preamp	Compact Menatone gain pedal modeled around the Trainwreck Express family and included in the 2024 GPX distortion field.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Keep Wreck'T distinct from MenaWatt and other Menatone amp-family products.
MOD-0276	Nordland Electronics	MT-11 Mosland	Original	2024	Mostortion-style overdrive	Nordland's take on the Ibanez Mostortion concept, with Drive, O.D.C., Level and three-band EQ controls.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	The MT-11 model number and Mosland name should anchor identification; preserve its relationship to the Mostortion family without collapsing the products.
MOD-0277	OneControl	Anodized Brown Distortion	Original	2024	EVH-style distortion	Compact OneControl distortion voiced around 1980s brown-sound Marshall tones and included in GPX's 2024 distortion field.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Anodized Brown is one member of a related OneControl 2024 color-named gain family; preserve each model separately.
MOD-0278	Universal Audio	ANTI 1992 High Gain Amp	Original	2024	5150-style digital amp / distortion pedal	UAFX high-gain amp emulator introduced in August 2024, based on the original 1992 Peavey 5150 character and combining amp, cab, boost and gate functions.	VERIFIED	https://www.uaudio.com/products/anti-1992-high-gain-amp	The 1992 name, UAFX dual-engine platform, integrated noise gate and built-in overdrive/boost make this a distinct digital product identity.
MOD-0279	Universal Audio	Knuckles '92 Dual Rec Amplifier	Original	2024	Rev F Dual Rectifier-style digital amp / distortion pedal	UAFX amplifier emulator announced October 22, 2024, modeling the Rev F Dual Rectifier with three channels, built-in overdrive/boost, noise gate and cab/mic modeling.	VERIFIED	https://www.uaudio.com/blogs/press/ua-introduces-uafx-knuckles-92-dual-rec-amplifier-pedal	Announcement date, three-channel structure, UAFX control ecosystem and Rev F lineage are major identification fields.
