DISC-2438	BLD-DISC-31-01	Fuzz	AnaSounds Bitoun Fuzz
DISC-2439	BLD-DISC-31-01	Other	AnaSounds Bumper - Buffer
DISC-2440	BLD-DISC-31-01	Overdrive	AnaSounds Centaur - Vintage Overdrive
DISC-2441	BLD-DISC-31-01	Overdrive	AnaSounds Cerberus - Overdrive
DISC-2442	BLD-DISC-31-01	Overdrive	AnaSounds Cerberus mkII - Overdrive
DISC-2443	BLD-DISC-31-01	Reverb	AnaSounds Element Spring Reverb
DISC-2444	BLD-DISC-31-01	Overdrive	AnaSounds Extended Savage
DISC-2445	BLD-DISC-31-01	Fuzz	AnaSounds Feed Me - Fuzz
DISC-2446	BLD-DISC-31-01	Fuzz	AnaSounds Feed Me Mk3 - Fuzz
DISC-2447	BLD-DISC-31-01	Fuzz	AnaSounds Feed Me mkII - Fuzz
DISC-2448	BLD-DISC-31-01	Boost	AnaSounds Freq Up - Custom Boost
DISC-2449	BLD-DISC-31-01	Compressor	AnaSounds Lazy Comp
DISC-2450	BLD-DISC-31-01	Modulation	AnaSounds Phase Lag - OTA Phaser
DISC-2451	BLD-DISC-31-01	Modulation	AnaSounds Phase Lag mkII - OTA Phaser
DISC-2452	BLD-DISC-31-01	Delay	AnaSounds Retarded - Lo-Fi Tape Echo
DISC-2453	BLD-DISC-31-01	Overdrive	AnaSounds Savage & High Voltage - Limited Edition
DISC-2454	BLD-DISC-31-01	Overdrive	AnaSounds Savage - Centaur Reissue
DISC-2455	BLD-DISC-31-01	Overdrive	AnaSounds Savage MkII - Centaur Reissue
DISC-2456	BLD-DISC-31-01	Delay	AnaSounds Utopia - Tape Echo with Modulation
DISC-2457	BLD-DISC-31-01	Reverb	Third Man Hardware x Anasounds La Grotte - Spring Reverb
DISC-2458	BLD-DISC-31-02	Overdrive	Leila Vintage Electronics KoaDrive
DISC-2459	BLD-DISC-31-02	Fuzz	Leila Vintage Electronics Mark II Fuzz
DISC-2460	BLD-DISC-31-02	Modulation	Leila Vintage Electronics Pulse Trem
DISC-2461	BLD-DISC-31-02	Delay	Leila Vintage Electronics Soft Delay
DISC-2462	BLD-DISC-31-02	Compressor	Leila Vintage Electronics SparkleComp
DISC-2463	BLD-DISC-31-03	Overdrive	Jamés Pedals Ass Kickin' Overdrive
DISC-2464	BLD-DISC-31-03	Other	Jamés Pedals Blender
DISC-2465	BLD-DISC-31-03	Fuzz	Jamés Pedals Fuzzy Pie - Bass Fuzz
