DISC-0313	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Alter-Destiny - Hybrid Muff
DISC-0314	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Bye-Bias Fuzz
DISC-0315	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Electric Mud
DISC-0316	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Foxey Lady
DISC-0317	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Foxey Lady MkI
DISC-0318	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Futureman
DISC-0319	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Fuzz Mutant
DISC-0320	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Fuzzmondo
DISC-0321	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Fuzzstainer
DISC-0322	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Gnarly Fuzz
DISC-0323	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Lucky Number
DISC-0324	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Marq Won
DISC-0325	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Messenger Fuzz
DISC-0326	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Pale Rider
DISC-0327	BLD-DISC-BASICAUDIO-01	Filter	Basic Audio Peak Freq.
DISC-0328	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Pep Fuzz
DISC-0329	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Scarab
DISC-0330	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Scarab Deluxe
DISC-0331	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Solar Myth
DISC-0332	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Spooky Tooth
DISC-0333	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio SquareWave+
DISC-0334	BLD-DISC-BASICAUDIO-01	Tremolo	Basic Audio Throbby - Tremolo
DISC-0335	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Tri/Ram Muff
DISC-0336	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Warp
DISC-0337	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Wildcat
DISC-0338	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Zippy Fuzz
DISC-0339	BLD-DISC-BASICAUDIO-01	Fuzz	Basic Audio Zonk (Si)
DISC-0340	BLD-DISC-FREDRIC-01	Overdrive	Fredric Effects Accomplished Badger
DISC-0341	BLD-DISC-FREDRIC-01	Ring Modulator	Fredric Effects Atomic Clock
DISC-0342	BLD-DISC-FREDRIC-01	Overdrive	Fredric Effects Blue Monarch
DISC-0343	BLD-DISC-FREDRIC-01	Other	Fredric Effects BugCrusher - Analogue Sample Rate Reducer
DISC-0344	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Demon Fuzz
DISC-0345	BLD-DISC-FREDRIC-01	Other	Fredric Effects Do The Weasel Stomp!
DISC-0346	BLD-DISC-FREDRIC-01	Synth Fuzz	Fredric Effects Dresden - Synth Fuzz
DISC-0347	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Foxrite
DISC-0348	BLD-DISC-FREDRIC-01	Overdrive	Fredric Effects Golden Eagle
DISC-0349	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Green Russian Big Muff
DISC-0350	BLD-DISC-FREDRIC-01	Octave Fuzz	Fredric Effects Grumbly Wolf
DISC-0351	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Harmonic Percolator
DISC-0352	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Husk(er)y Wolf
DISC-0353	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects I Got Me A Pocket Weasel
DISC-0354	BLD-DISC-FREDRIC-01	Distortion	Fredric Effects Liquid Fox
DISC-0355	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Mutant Fuzz - Os Mutantes (Regulus VIII) Fuzz
DISC-0356	BLD-DISC-FREDRIC-01	Ring Modulator	Fredric Effects Scrambled Brainz
DISC-0357	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Standard Fuzz Machine
DISC-0358	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Super Unpleasant Companion
DISC-0359	BLD-DISC-FREDRIC-01	Ring Modulator	Fredric Effects Telstar Ring Modulator
DISC-0360	BLD-DISC-FREDRIC-01	Fuzz	Fredric Effects Unpleasant Companion
DISC-0361	BLD-DISC-FREDRIC-01	Other	Fredric Effects Utility Perkolator
DISC-0362	BLD-DISC-FREDRIC-01	Distortion	Fredric Effects Verzerrer
DISC-0363	BLD-DISC-FREDRIC-01	Tremolo	Fredric Effects West-Germany Vintage Tremolo
DISC-0364	BLD-DISC-FREDRIC-01	Overdrive	Fredric Effects Zombie Klon
DISC-0365	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Anxious Echo - Fuzz & Delay
DISC-0366	BLD-DISC-ABOMINABLE-01	Overdrive	Abominable Electronics Cat Dirt Mini - Killer Acid Artwork
DISC-0367	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Cenote - Reverb & Fuzz
DISC-0368	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Demon Lung - Hyper Fuzz Clone
DISC-0369	BLD-DISC-ABOMINABLE-01	Distortion	Abominable Electronics Don't Shred on Me
DISC-0370	BLD-DISC-ABOMINABLE-01	Distortion	Abominable Electronics Don't Shred on Me Deluxe
DISC-0371	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics God Botherer - Fuzz Phaser
DISC-0372	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Hail Satan - Distortion / Fuzz
DISC-0373	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Hail Satan Deluxe - Distortion / Fuzz
DISC-0374	BLD-DISC-ABOMINABLE-01	Distortion	Abominable Electronics Hellmouth
DISC-0375	BLD-DISC-ABOMINABLE-01	Distortion	Abominable Electronics Oppressive Cult Destroyer
DISC-0376	BLD-DISC-ABOMINABLE-01	Boost	Abominable Electronics Sunnbather - Beta Bass Preamp
DISC-0377	BLD-DISC-ABOMINABLE-01	Distortion	Abominable Electronics Throne Torcher - HM-2 Clone with Extras
DISC-0378	BLD-DISC-ABOMINABLE-01	Octave Fuzz	Abominable Electronics Toke Machine - Octave Fuzz
DISC-0379	BLD-DISC-ABOMINABLE-01	Boost	Abominable Electronics Unholy Grail - Delay / Boost Pedal
DISC-0380	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics x Mid-Fi Electronics Skullmulcher
DISC-0381	BLD-DISC-ABOMINABLE-01	Fuzz	Abominable Electronics Yeti Fuzz - Vintage Germanium Fuzz Pedal
DISC-0382	BLD-DISC-MASF-01	Other	M.A.S.F. Biloma
DISC-0383	BLD-DISC-MASF-01	Other	M.A.S.F. Bloody Emily
DISC-0384	BLD-DISC-MASF-01	Noise	M.A.S.F. Epilepsy
DISC-0385	BLD-DISC-MASF-01	Noise	M.A.S.F. Halothan
DISC-0386	BLD-DISC-MASF-01	Noise	M.A.S.F. Homicide Noodle
DISC-0387	BLD-DISC-MASF-01	Octave Fuzz	M.A.S.F. Kidnapper - Octave Fuzz
DISC-0388	BLD-DISC-MASF-01	Fuzz	M.A.S.F. Lavender Head
DISC-0389	BLD-DISC-MASF-01	Other	M.A.S.F. Live Convulsion
DISC-0390	BLD-DISC-MASF-01	Noise	M.A.S.F. Ma.S Model OSC01 Noise Machine
DISC-0391	BLD-DISC-MASF-01	Noise	M.A.S.F. Ma.S Model OSC02 Noise Machine
