MOD-0471	Mad Professor	Sweet Honey Overdrive	Original	2009	Overdrive	Touch-sensitive low-gain overdrive from Björn Juhl, documented at NAMM 2009 and positioned as a production-series interpretation of the Honey Bee concept.	VERIFIED	https://www.effectsdatabase.com/model/madprofessor/sweethoney	2009 publication date provides a strong chronology anchor; preserve BJFE lineage separately.
MOD-0472	Fuchs Plush	Noxious	Original	2009	Distortion	Nick Catanese signature distortion documented in the 2009 NAMM census.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Signature association and NAMM-era identity are useful object clues; exact shipping start remains open.
MOD-0473	Suhr	Shiba Drive	Original	2009	Overdrive	Smooth overdrive from Suhr's early pedal program, documented in the 2009 NAMM census alongside Riot.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Preserve original Shiba identity separately from later Shiba Reloaded.
MOD-0474	Suhr	Riot	Original	2009	Distortion	High-gain distortion from Suhr's early pedal program, documented in the 2009 NAMM census.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Later Riot Reloaded should remain a separate generation state.
MOD-0475	ZVEX Effects	Distortron	Original	2009	Distortion	Compact high-gain distortion introduced in the 2009 NAMM field as part of ZVEX's expanded line.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Enclosure and control layout are strong external identification clues.
MOD-0476	ZVEX Effects	Mastotron	Original	2009	Fuzz	Bass-oriented fuzz with sub-octave and impedance-sensitive character, documented in ZVEX's 2009 NAMM expansion.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Preserve Mastotron separately from the earlier Fuzz Factory family.
MOD-0477	Visual Sound	Open Road Overdrive	Original	2009	Overdrive	Open Road Overdrive documented as a new Visual Sound product in the 2009 NAMM census.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Useful builder-era marker for Visual Sound's pre-Truetone transition.
MOD-0478	Voodoo Lab	Sparkle Drive MOD	MOD	2009	Overdrive	Modified Sparkle Drive format documented in the 2009 NAMM census with expanded voicing capability.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	MOD designation should remain a distinct searchable product state.
MOD-0479	Pigtronix	Philosopher's Tone Germanium Gold LTD	Limited Edition	2009	Compressor / gain	Germanium Gold limited edition associated with Pigtronix's early Philosopher's Tone line.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/winter	Treat the limited edition as an object state distinct from the standard Philosopher's Tone.
MOD-0480	Fender	Sub-Lime Bass Fuzz	Original	2009	Fuzz	Bass fuzz appearing in the 2009 Summer NAMM census.	RESEARCH	https://www.effectsdatabase.com/news/namm/2009/summer	Summer NAMM establishes period presence; exact retail launch remains a reconciliation task.
MOD-0481	Danelectro	Cool Cat CD-1 Distortion	Original	2008	Distortion	Compact Cool Cat distortion from Danelectro's 2008 pedal series.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	2008 NAMM census identifies the Cool Cat series and CD-1 explicitly.
MOD-0482	Danelectro	Cool Cat CF-1 Fuzz	Original	2008	Fuzz	Compact Cool Cat fuzz from Danelectro's 2008 pedal series.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Series membership and model number are strong specimen clues.
MOD-0483	Danelectro	Cool Cat CO-1 Drive	Original	2008	Overdrive	Cool Cat drive model documented in the 2008 NAMM census.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Model-number suffix and compact chassis should remain searchable.
MOD-0484	Danelectro	Cool Cat CTO-1 Transparent Overdrive	Original	2008	Overdrive	Transparent-style overdrive from the Cool Cat series, documented at NAMM 2008.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Preserve CTO-1 separately from CO-1 Drive.
MOD-0485	Mad Professor	Fire Red Fuzz	Original	2008	Fuzz	Hand-wired fuzz from Mad Professor's initial pedal lineup, documented in the 2008 NAMM field.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Preserve Hand-Wired/production-series distinction where later sources support it.
MOD-0486	Mad Professor	Sky Blue Overdrive	Original	2008	Overdrive	Dynamic low-gain overdrive designed by BJF and documented in the 2008 NAMM census.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Builder/designer relationship is part of provenance.
MOD-0487	Maxon	TBO-9 True Tube Booster/Overdrive	Original	2008	Tube overdrive	Tube booster/overdrive from Maxon's 9-series expansion, documented at NAMM 2008.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Tube-series identity is a key external product clue.
MOD-0488	Maxon	TOD-9 True Tube Overdrive	Original	2008	Tube overdrive	Dedicated tube overdrive from Maxon's 9-series expansion, documented at NAMM 2008.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Keep TOD-9 distinct from TBO-9.
MOD-0489	MI Audio	Dual Tubezone	Original	2008	Dual overdrive	Dual-channel Tubezone expansion documented in the 2008 NAMM census.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Dual-channel architecture is a primary identification clue.
MOD-0490	Way Huge	Pork Pie	Original	2008	Overdrive	Soft Clip Injection Overdrive from Way Huge's return under Dunlop, documented in 2008 NAMM coverage.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Early Way Huge-by-Dunlop production state is historically significant.
MOD-0491	Way Huge	Fat Sandwich	Original	2008	Distortion	Harmonic Saturator Distortion from the revived Way Huge line.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	Preserve original Fat Sandwich identity separately from later editions.
MOD-0492	Way Huge	Swollen Pickle MkII Jumbo Fuzz	MkII	2008	Fuzz	Jumbo-format Swollen Pickle variant documented in the 2008 NAMM census.	VERIFIED	https://www.effectsdatabase.com/news/namm/2008/winter	MkII designation and enclosure size are useful specimen clues.
MOD-0493	DigiTech	HardWire CM-2 Tube Overdrive	HardWire	2008	Overdrive	High-voltage true-bypass overdrive from the DigiTech HardWire series.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Treat HardWire as a family/series state rather than conflating it with older DigiTech compact pedals.
MOD-0494	DigiTech	HardWire SC-2 Valve Distortion	HardWire	2008	Distortion	High-voltage true-bypass valve-style distortion from the HardWire series.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Series identity is a major external clue.
MOD-0495	DigiTech	HardWire TL-2 Metal Distortion	HardWire	2008	Distortion	High-voltage true-bypass metal distortion from the HardWire series.	VERIFIED	https://www.effectsdatabase.com/events/namm/2008	Preserve TL-2 independently from SC-2.
MOD-0496	Mad Professor	Little Green Wonder	Original	2007	Overdrive	Low-gain overdrive from the first Mad Professor era, associated with BJF-designed boutique production.	RESEARCH	https://www.effectsdatabase.com/news/namm/2007/winter	NAMM 2007 establishes period presence; exact retail-start date remains open.
