builder	model	category	light_description	photo_source	status
Limetone Audio	JACKAL	Distortion / Overdrive	Japanese handmade high-gain drive pedal designed to preserve picking nuance, with 3-band EQ, BITE mode and Plexi switching.	https://limetoneaudio.com/prd_jackal.html	INVENTORY
Limetone Audio	JACKAL MIDNIGHT	Distortion / Overdrive	Japanese handmade drive with Drive and Preamp modes, bright switching and the JACKAL high-gain family voicing.	https://limetoneaudio.com/prd_jackalmidnight.html	INVENTORY
Limetone Audio	JACKAL MIDNIGHT ADD CBF	Distortion / Overdrive	JACKAL MIDNIGHT variant adding clean blend, clean low-pass filtering and clean volume controls for retaining low-end and attack.	https://limetoneaudio.com/prd_jackalmidnightaddcbf.html	INVENTORY
Limetone Audio	fuzzhog proto	Fuzz / Distortion	Limetone Audio prototype-range fuzz/drive product retained as a named builder product state rather than merged into JACKAL.	https://limetoneaudio.com/	CANDIDATE
A.Y.A Tokyo Japan	DRIVESTA	Overdrive / Distortion	Japanese handmade drive pedal with OD1, OD2 and DIST modes plus wide-range three-band EQ and selectable bypass behavior.	https://www.ishibashi.co.jp/ec/product/0	INVENTORY
A.Y.A Tokyo Japan	BM-FUZZ	Fuzz / Distortion	Japanese handmade fuzz whose later model change expanded the range from distortion-box textures to compressed fuzz sounds.	https://store.ishibashi.co.jp/view/item/000000064884	INVENTORY
A.Y.A Tokyo Japan	FRONTGATE BASS DRIVE	Bass Overdrive	Japanese handmade bass overdrive designed to retain low-end definition with Drive, Treble, Bass and Volume controls.	https://store.ishibashi.co.jp/view/item/000000026931	INVENTORY
A.Y.A Tokyo Japan	Super Atomic Distortion	Distortion	Japanese handmade high-gain distortion documented in the current A.Y.A Tokyo Japan dealer catalog alongside DRIVESTA and BM-FUZZ.	https://pci-online.shop-pro.jp/?cbid=2911278&csid=0&mode=cate	INVENTORY
Shin's Music	OD-X	Overdrive	Japanese handmade vintage-oriented overdrive developed by builder Shinichi Suzuki and voiced as a contemporary take on classic Japanese drive.	https://www.shinsmusic.com/	INVENTORY
Shin's Music	Mk-2 Over Drive	Overdrive	Japanese handmade overdrive with gain-boost switching, positioned by the builder as a pedalized classic amp-drive voice.	https://store.ishibashi.co.jp/view/item/000000065150	INVENTORY
Shin's Music	DUMBLOIDSP	Overdrive / Preamp	Japanese Shin's Music drive/preamp model documented in current retail and builder channels; preserve as a named product state within the DUMBLOID family.	https://www.soundhouse.co.jp/en/products/detail/item/224879/	INVENTORY
Shin's Music	FUNN FACE FUZZ	Fuzz	Current Shin's Music fuzz product identified on the builder's official site; retain as a distinct named fuzz pending deeper historical chronology.	https://www.shinsmusic.com/	INVENTORY
Nature Sound / Zahnrad	Nature Sound FUZZ	Fuzz	Japanese handmade fuzz associated with Nature Sound and its builder Kaoru Kunda; product evidence survives through Japanese player and catalog reporting.	https://www.tokyo-effector.jp/	CANDIDATE
Nature Sound / Zahnrad	Nature Sound JanRay	Overdrive	Japanese Nature Sound drive model preserved from established Japanese gear documentation; retain as historical catalog evidence pending a stronger direct product page.	https://www.tokyo-effector.jp/	CANDIDATE
Nature Sound / Zahnrad	Zahnrad DYNAMIC DRIVER	Overdrive	Zahnrad by nature sound handmade overdrive, the first Zahnrad release, built as a broadly usable 3-knob drive.	https://www.miyaji-onlineshop.jp/c/effector/gb02_effector/gb02_eff02/llp-4534853099011-1	INVENTORY
Nature Sound / Zahnrad	Zahnrad FLUX	Octave Fuzz	Japanese octave fuzz built around a Tone Machine concept with an added FLUX switch that expands the octave-fuzz behavior.	https://www.shimamura.co.jp/shop/hakata/article/product/20240425/16640	INVENTORY
