builder	model	category	light_description	photo_source	status
SHIN'S MUSIC	DUMBLOID	Overdrive	Flagship Japanese custom-built overdrive family; multiple documented special and generation states remain related to the core model.	https://www.effectsdatabase.com/model/shinsmusic/dumbloid	CENTRAL
SHIN'S MUSIC	DUMBLOID TWIN	Overdrive	Dual-channel/dual-voicing DUMBLOID family model documented in Japanese retail catalogues.	https://store.ishibashi.co.jp/search?q=%E3%82%B7%E3%83%B3%E3%82%BA%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%83%E3%82%AF	CENTRAL
SHIN'S MUSIC	DOUBLE TROUBLE	Overdrive	Dual TS-derived overdrive designed from Shin's Music's long modification experience.	https://www.moridaira.co.jp/catalog/Effector_Catalog_2025.pdf	CENTRAL
SHIN'S MUSIC	FLOOD DRIVE	Overdrive	Single-channel derivative of DOUBLE TROUBLE with a high-gain FLOOD switch.	https://www.moridaira.co.jp/catalog/Effector_Catalog_2025.pdf	CENTRAL
SHIN'S MUSIC	BROWN DRIVE	Overdrive	British-stack-inspired brown-sound overdrive with three-band EQ and broad gain range.	https://www.moridaira.co.jp/catalog/Effector_Catalog_2025.pdf	CENTRAL
SHIN'S MUSIC	308 DRIVE	Distortion	LM308N-based distortion model documented in Shin's 2025 catalogue.	https://www.moridaira.co.jp/catalog/Effector_Catalog_2025.pdf	CENTRAL
SHIN'S MUSIC	MK-2 OVER DRIVE	Overdrive	Documented Japanese overdrive in the Shin's Music catalog; current dealer inventory provides exterior photography.	https://store.ishibashi.co.jp/search?q=%E3%82%B7%E3%83%B3%E3%82%BA%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%83%E3%82%AF	CENTRAL
SHIN'S MUSIC	PLATINUM DRIVE / PLD-1	Overdrive	Compact Shin's Music overdrive model documented by current Japanese retailers.	https://www.soundhouse.co.jp/en/search/index?i_type=mcm&s_maker_cd=1728&s_mid_category_cd=142	CENTRAL
SHIN'S MUSIC	65 FUZZ	Fuzz	Japanese handmade fuzz documented as a current Shin's Music model; exterior retail photography survives.	https://store.shopping.yahoo.co.jp/ishibashi/80-4949748122048.html	CENTRAL
SHIN'S MUSIC	BOG FUZZ	Fuzz	Documented Shin's Music fuzz model in the Japanese dirt catalog.	https://tgr-guitar.com/effector/cat-shinsmusic.html	CENTRAL
SHIN'S MUSIC	FUNN FACE FUZZ	Fuzz	Fuzz Face-oriented Shin's Music family documented in current Japanese retail listings.	https://store.ishibashi.co.jp/search?q=%E3%82%B7%E3%83%B3%E3%82%BA%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%83%E3%82%AF	CENTRAL
SHIN'S MUSIC	SPECTRON OCT FUZZ SPF-2	Octave Fuzz	Octave fuzz model from the Shin's Music downtown Tokyo catalog, with an overdrive-to-octave-fuzz mode range.	https://www.shinsmusic.com/pdf/shins_catalog_2020.pdf	CENTRAL
SHIN'S MUSIC	CLD1 CLEAN DRIVE	Overdrive	Older Shin's Music clean-drive model identified as the prototype/precursor of the DUMBLOID family in Japanese retail documentation.	https://store.ishibashi.co.jp/search?q=%E3%82%B7%E3%83%B3%E3%82%BA%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%83%E3%82%AF	CENTRAL_PENDING
SHIN'S MUSIC	CLEAN BOOST / CLB1	Booster	Clean booster; kept outside central dirt because its primary function is boost.	https://www.soundhouse.co.jp/en/search/index?i_type=mcm&s_maker_cd=1728&s_mid_category_cd=142	RELATIONSHIP_ONLY
SHIN'S MUSIC	MIGHTY BOOST	Booster	Boost model listed in Shin's Music dirt catalogues; kept relationship-only.	https://tgr-guitar.com/effector/cat-shinsmusic.html	RELATIONSHIP_ONLY
SHIN'S MUSIC	PLATINUM BOOST / PLB-1	Booster	Compact booster model, not central dirt.	https://www.soundhouse.co.jp/en/search/index?i_type=mcm&s_maker_cd=1728&s_mid_category_cd=142	RELATIONSHIP_ONLY
