builder	model	category	light_description	photo_source	status
Nisshin Onpa / Maxon	D&S Distortion & Sustainer	Distortion	Japanese 1974 high-gain distortion/sustainer lineage, later reissued under Maxon and documented as a classic transistor dirt design.	https://www.maxonfx.com/products/reissue-series-effects-pedals-d-s-distortion-sustainer	INVENTORY
Nisshin Onpa / Maxon	D&S II	Distortion	Historical second-generation D&S dirt model preserved in Maxon's documented family history.	https://maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	OD808	Overdrive	Japanese 808 overdrive lineage developed by Nisshin Onpa engineer Susumu Tamura and marketed under Maxon and Ibanez-associated identities.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	OD-9	Overdrive	Maxon 9-Series overdrive descended from the 808 lineage with its own chassis and switching implementation.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	OD820	Overdrive	Maxon overdrive with the 808-family tonal architecture and a clean-blend function, preserving the lineage while adding expanded headroom.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	SD-9 Sonic Distortion	Distortion	Maxon Sonic Distortion combining transistor and op-amp stages into a broad modernized distortion voice.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	DS830 Distortion Master	Distortion	Maxon Distortion Master with high saturation and independent bass and treble tone controls.	https://www.maxonfx.com/pages/maxon-vintage-series-guitar-player-magazine-november-2001	INVENTORY
Nisshin Onpa / Maxon	SM9 Pro+ Super Metal	Distortion	High-gain Maxon 9-Series metal distortion preserved in the historical and current product lineage.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	OSD-9 Overdrive Soft Distortion	Overdrive	Maxon 9-Series soft-distortion overdrive model documented in the brand's historical range.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	OOD-9 Organic Overdrive	Overdrive	Maxon 9-Series organic overdrive model preserved in the documented dirt catalog.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	VOP-9 Vintage Overdrive Pro	Overdrive	Maxon vintage-voiced overdrive model from the 9-Series family.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	ST9 Pro+ Super Tube	Overdrive	Maxon Super Tube Pro+ extending the 808-style overdrive lineage with additional tonal range and operating options.	https://www.maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	TBO-9 True Tube Booster/Overdrive	Overdrive	Maxon 9-Series tube-oriented booster/overdrive retained as a named dirt product in the historical catalog.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	TOD-9 True Tube Overdrive	Overdrive	Maxon 9-Series tube-based overdrive product preserved in the documented catalog.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	OD808X	Overdrive	Modern expanded Maxon overdrive based on the OD808 family with increased range and output.	https://maxonfx.com/pages/about-maxon-guitar-effects-pedals-maxonfx-com	INVENTORY
Nisshin Onpa / Maxon	OD-9 Pro+	Overdrive	Modern Maxon Pro+ evolution of the OD-9 family, documented as a higher-powered overdrive variant.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Nisshin Onpa / Maxon	Fuzz Elements FA10	Fuzz	Maxon Fuzz Elements family pedal documented in the brand's fuzz range.	https://tgr-guitar.com/effector/cat-maxon.html	INVENTORY
Noel	Cornet	Fuzz	Sho Iwata's first Noel pedal, a handmade Japanese fuzz introduced around 2010/2012 and inspired by early Russian Big Muff/Civil War tones.	https://www.effectsdatabase.com/model/noel/cornet	INVENTORY
Noel	Cornet revu	Fuzz	Rebuilt Noel Muff-family fuzz retaining the Cornet concept in a later handmade form.	https://toy-love.hatenablog.com/entry/20140302/1393769099	INVENTORY
Noel	Voile	Overdrive	Named Noel overdrive model from the EtudeImage-era product lineage.	https://www.effectsdatabase.com/model/noel	INVENTORY
Noel	Victoire	Overdrive	Named Noel handmade overdrive from the builder's catalog lineage.	https://www.effectsdatabase.com/model/noel	INVENTORY
Noel	infini	Overdrive	Named Noel overdrive product preserved in historical Japanese Noel catalog references.	https://www.effectsdatabase.com/model/noel	INVENTORY
Masatone Effectifiers	Blues Rock Machine	Overdrive	Japanese tube overdrive introduced by Masatone Effectifiers as part of its original brand product line.	https://www.masatoneeffectifiers.com/	INVENTORY
Masatone Effectifiers	Hard Rock Machine	Distortion	Japanese high-gain distortion designed for hard-rock riff and lead applications, with a broad range from glassy crunch to saturated drive.	https://www.masatoneeffectifiers.com/hardrockmachine	INVENTORY
