builder	model	category	light_description	photo_source	status
MUSA Electronics	ChavinScream	Overdrive	Handmade Peruvian overdrive inspired by the Tube Screamer family, with selectable clipping and expanded tone shaping.	https://www.musa-e.com/pedales-y-reparaciones-de-guitarra-y-bajo/	INVENTORY
MUSA Electronics	Inkadist	Distortion	Handmade Peruvian distortion inspired by the Distortion+ family, using germanium clipping.	https://www.musa-e.com/pedales-y-reparaciones-de-guitarra-y-bajo/	INVENTORY
MUSA Electronics	WankaFuzz	Fuzz	Handmade Peruvian Big Muff-inspired fuzz for guitar and bass, with expanded tone shaping.	https://www.musa-e.com/product/wankafuzz-fuzz-para-guitarra-y-bajo/	INVENTORY
MUSA Electronics	UyaFuzz	Fuzz	Classic-style handmade fuzz from MUSA Electronics' Peruvian catalog.	https://www.musa-e.com/	INVENTORY
MUSA Electronics	CaralBoost	Boost	Peruvian handmade boost with three-band EQ; retained as gain-adjacent scope.	https://www.musa-e.com/	INVENTORY
AC Pedals	Fauno	Overdrive / Distortion	Peruvian Centaur/Klon-inspired overdrive from AC Pedals' handmade catalog.	https://acpedals.com/producto/fauno-overdrive/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Fauno Deluxe	Overdrive / Distortion	Expanded Fauno state with bass and treble shaping, retaining the builder's Centaur-inspired architecture.	https://acpedals.com/producto/fauno-deluxe/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Silverfish	Overdrive / Distortion	Peruvian handmade overdrive/distortion product from the AC Pedals catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Silverfish Deluxe	Overdrive / Distortion	Deluxe Silverfish catalog state.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Dual Dream	Dual Overdrive	Dual overdrive combining Fauno and Silverfish concepts into independently usable/stakeable channels.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Zodiac	Dual Overdrive	Dual overdrive combining Silverfish and Fauno in one enclosure with selectable stacking order.	https://acpedals.com/producto/zodiac-dual-overdrive/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Black Box	Overdrive / Distortion	Peruvian handmade AC Pedals gain model in the current catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Eleven	Overdrive / Distortion	Peruvian handmade AC Pedals gain model in the current catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Revolt	Overdrive / Distortion	Peruvian handmade gain pedal in AC Pedals' current catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	StomPlex	Overdrive / Distortion	Peruvian handmade gain pedal in the current AC Pedals catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Gecko	Fuzz	Peruvian handmade fuzz model listed in AC Pedals' catalog.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	White	Boost	Peruvian handmade boost from AC Pedals; retained as gain-adjacent scope.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Up	Boost	Peruvian handmade boost from AC Pedals; retained as gain-adjacent scope.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Amp Solver CL	Overdrive / Distortion / Preamp	Peruvian gain/preamp product combining overdrive/distortion with amp-simulation functions.	https://acpedals.com/tienda/?v=0281a6ed1dc2	INVENTORY
AC Pedals	Grunt	Bass Overdrive	Peruvian handmade bass overdrive inspired by the Darkglass B3K family, capable of reaching fuzz-like saturation.	https://acpedals.com/producto/grunt/?v=0281a6ed1dc2	INVENTORY
Inspira FX	Hiss Orbiter	Bass Overdrive / Fuzz	Handmade Uruguayan bass drive combining overdrive, distortion, fuzz and octave-up/chaotic harmonic expansion.	https://inspira-fx.com/item/hiss-orbiter/	INVENTORY
Inspira FX	Bloody Fuzz	Fuzz	Uruguayan boutique fuzz in the current Inspira FX catalog.	https://es.inspira-fx.com/	INVENTORY
Inspira FX	Tube Killer	Fuzz / High-Gain Overdrive	Uruguayan amp-in-a-box combining a BJT fuzz stage with JFET gain stages for saturated vintage-amp behavior.
https://inspira-fx.com/item/tube-killer/	INVENTORY
Inspira FX	Ninfa Overdrive	Overdrive	Uruguayan handmade overdrive in the current Inspira FX catalog.
https://es.inspira-fx.com/	INVENTORY
