MOD-0518	MXR	Custom Badass Modified OD	Original	2012	Overdrive	Modified overdrive introduced at NAMM 2012 with expanded low-frequency shaping.	VERIFIED	https://www.musicradar.com/totalguitar/namm-2012-10-of-the-best-guitar-effects-pedals-527170	100Hz filter control is a useful identification clue.
MOD-0519	MXR	'73 Vintage Distortion+	Variant	2012	Distortion	Vintage-styled Distortion+ variant appearing in 2012 NAMM coverage.	RESEARCH	https://www.effectsdatabase.com/model/mxr/73distortionplus	Retain as a separate historical presentation.
MOD-0520	DV Mark	DV Fuzzer	Original	2012	Fuzz	Compact fuzz added to DV Mark's six-pedal 2012 effects expansion.	VERIFIED	https://www.guitarworld.com/gear/namm-2012-dv-mark-unveils-6-new-effect-pedals-including-dv-fuzzer-and-mini-boost	2012 NAMM launch anchor.
MOD-0521	DV Mark	DV7 Distorsore	Original	2012	Distortion	Seven-band EQ distortion with broad range from overdrive through aggressive distortion.	VERIFIED	https://www.guitarworld.com/gear/namm-2012-dv-mark-unveils-6-new-effect-pedals-including-dv-fuzzer-and-mini-boost	Distinct seven-band control layout.
MOD-0522	Mooer	Black Secret	Original	2012	Distortion	Mini-format high-gain distortion in Mooer's compact pedal expansion.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Mini enclosure is a key clue.
MOD-0523	Mooer	Green Mile	Original	2012	Overdrive	Mini overdrive in Mooer's 2012 line.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Preserve compact-format identity.
MOD-0524	Mooer	Hustle Drive	Original	2012	Overdrive	Compact overdrive from Mooer's early mini pedal family.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Historical discovery tier.
MOD-0525	Leqtique	9/9	Original	2012	Distortion	High-gain boutique distortion in Leqtique's early numbered line.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Exact number should remain part of model identity.
MOD-0526	Leqtique	MAT Maestoso	Original	2012	Overdrive	Boutique overdrive from Leqtique's early NAMM-era series.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Preserve exact model name.
MOD-0527	Moollon	Sagittarius	Original	2012	Overdrive / boost	Overdrive and boost pedal from Moollon's 2012 line.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Discovery evidence.
MOD-0528	Moollon	Scorpius	Original	2012	Distortion / boost	Distortion and boost pedal in Moollon's 2012 product field.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Discovery evidence.
MOD-0529	Markbass	MB Mini Boost	Original	2012	Boost	Compact boost pedal from Markbass's 2012 effects range.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Preserve as distinct builder product.
MOD-0530	ModTone	High Gainer	Original	2012	Distortion	Compact high-gain distortion in ModTone's 2012 pedal family.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Early compact format.
MOD-0531	EarthQuaker Devices	Hoof Reaper	Reissue	2012	Fuzz	Hoof/Tone Reaper/octave combination returned after a 2010 limited run and was reintroduced semi-permanently in 2012.	VERIFIED	https://www.premierguitar.com/earthquaker-devices-introduce-new-pedals-at-summer-namm	Explicit limited-run-to-reissue history.
