builder	model	category	light_description	photo_source	status
IdiotBox Effects	Dungeon Master	Distortion	High-gain dirt model in the current IdiotBox effects catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Blower Box Deluxe	Distortion / Fuzz	Expanded Blower Box gain model in the current IdiotBox catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Blower Box Bass Distortion	Bass Distortion	Bass-oriented Blower Box distortion.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Heavy Weapon	Distortion	High-gain distortion model in the current catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Ron Fucking Swanson Super Fuzz	Fuzz	Super Fuzz-derived fuzz model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	No Moon	Distortion / Overdrive	Multi-stage dirt model in the current catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Han-Taun Overdrive	Overdrive	Current overdrive model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Death Master	Distortion	High-gain distortion model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Tractor Beam	Distortion	Current gain model in the dirt catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Trench Cannon	Distortion	Current gain model in the dirt catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Trash Compactor	Distortion	Current dirt model in the catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Black Fortress Bass Distortion	Bass Distortion	Bass-oriented distortion model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	No Moon 2	Distortion / Overdrive	Newer No Moon family state listed as coming soon.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Monster Fuzz	Fuzz	Super Fuzz-style octave/fuzz model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	REDRUM V2	Distortion	V2 distortion state in the current catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Blackout	Distortion	Current distortion model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	DeathRay	Distortion	Current distortion model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Power Drive	Overdrive	Current overdrive model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
