builder	model	category	light_description	photo_source	status
Pedal Tank	BBlues Overdrive Pro	Overdrive	Hand-built Thai overdrive by Songpol Teeramanud, documented from the early Pedal Tank catalog and associated with an 808-inspired circuit plus a clean-mix control.	https://www.effectsdatabase.com/model/pedaltank/bblues	INVENTORY
Pedal Tank	Delicate 2	Overdrive	Handwired Bangkok overdrive with switchable classic/modern clipping and bright/warm voicing, documented as a current Pedal Tank model.	https://www.effectsdatabase.com/model/pedaltank/delicate2	INVENTORY
Pedal Tank	G-2 Distortion	Distortion	Thai-made distortion model with Drive, Tone and Level controls and current retailer documentation confirming country of manufacture.	https://taodangmusic.com/en/home/72-pedaltank-g-2-distortion.html	INVENTORY
Pedal Tank	G4 Metal Gate	Distortion / Gate	Current Pedal Tank metal-oriented dirt/utility model documented by Thai retail listings; retain as a catalog signal pending deeper primary-source chronology.	https://shopee.co.th/เอฟเฟคกีต้าร์ไฟฟ้า-Pedal-Tank-G4-Metal-Gate-i.121311717.14647243636	CANDIDATE
M.V. Electronics	Shredhead	Distortion	Philippine-made hand-built British-style distortion attributed to Mark V / M.V. Electronics, with documented numbered and signed units and long-lived used-market evidence.	https://www.effectsdatabase.com/model/mvelectronics/shredhead	INVENTORY
M.V. Electronics	Shredhead LE Devastator	Distortion	Limited-edition Shredhead state documented in Philippine retail coverage, preserving a distinct named finish/generation clue for later specimen chronology.	https://newgearday.com/product/mv-electronics-shredhead-le-devastator-green-distortion-guitar-pedal-with-free-patch-cable	INVENTORY
Sunless Effects	The Winter V2	Overdrive	Current Taiwan-based boutique overdrive from Sunless Effects; official store lists The Winter V2 among current products.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	Cold Lands	Overdrive / Preamp	Stoner/doom-oriented preamp-style overdrive inspired by the Matamp GT120 concept and currently listed by Sunless Effects.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	Astronaut V2	Fuzz	Current second-generation fuzz model from Sunless Effects, following the earlier Astronaut modified-op-amp Big Muff-era catalog.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	Monolith	Distortion / Fuzz	Current Sunless Effects high-gain dirt model documented on the active official store; preserve exact topology as open until Protocol B.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	Dark Ages	Distortion / Fuzz	Current Sunless Effects dirt model listed by the active official store; chronology and category boundary require deeper verification.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	Silencer	Distortion / Gate	Current Sunless Effects dirt/utility model listed by the active official store; retain as catalog evidence pending deeper classification.	https://sunlesseffects.com/	INVENTORY
Sunless Effects	The Forest	Overdrive / Fuzz	Current Sunless Effects dirt model listed by the active official store; exact effect family remains a Protocol B classification task.	https://sunlesseffects.com/	INVENTORY
Jubilee Custom Shop	Centurion - Professional Drive	Overdrive	Hand-built Taipei boutique drive from David's Jubilee Custom Shop catalog, documented by Effects Database as part of the small-run shop line.	https://www.effectsdatabase.com/model/jubilee	INVENTORY
Jubilee Custom Shop	Taroko Gorge - Professional Distortion	Distortion	Hand-built Taipei distortion inspired by the Bixonic Expandora concept, with multiple gain structures and a documented fuzz-capable Forbidden mode.	https://www.effectsdatabase.com/model/jubilee/tarokogorge	INVENTORY
Jubilee Custom Shop	Grand Hotel - Professional Pre-Amp	Overdrive / Preamp	Hand-built Jubilee Custom Shop preamp from the Taipei catalog; retain as dirt-adjacent until its exact gain role is documented in Protocol B.	https://www.effectsdatabase.com/model/jubilee	CANDIDATE
Goosoniqueworx	MangoJuice	Distortion	Early Singapore one-man build by Ravi Goose, identified as the first Goosoniqueworx pedal and a FET-based distortion from 2004.	https://www.effectsdatabase.com/model/goosonique	INVENTORY
Goosoniqueworx	Pixie	Fuzz	Singapore one-man hybrid fuzz from the mid-2000s local catalog, now discontinued.	https://www.effectsdatabase.com/model/goosonique	INVENTORY
Goosoniqueworx	Fudge 73	Fuzz	Discontinued Singapore fuzz documented as a Triangle Muff clone and useful as a historical catalog/relationship record.	https://www.effectsdatabase.com/model/goosonique	INVENTORY
Goosoniqueworx	Seventheaven / 7thvn	Distortion	Hand-built Singapore high-gain distortion developed from cascaded JFET stages; documented 2008 silver run, 2009 black run and later 7thvn naming.	https://www.effectsdatabase.com/model/goosonique	INVENTORY
Goosoniqueworx	Kult	Distortion	Hand-built Singapore dual-channel high-gain distortion, heavier/darker than 7thvn and documented as a later flagship model.	https://www.effectsdatabase.com/model/goosonique/kult	INVENTORY
Goosoniqueworx	Blitzkrieg	Distortion	Historical Goosoniqueworx gain pedal identified in later catalog retrospectives; preserve as a documented product name pending deeper primary-source chronology.	https://www.effectsdatabase.com/model/goosonique	CANDIDATE
