builder	model	category	light_description	photo_source	status
Dedalo FX	KAMIKAZE	Distortion / Boost	Current Dedalo distortion with FET saturation, LED clipping and a 20dB boost.	https://www.dedalofx.com.ar/world/pedals	INVENTORY
Dedalo FX	B-SAURIO BSR-1	Bass Distortion	Bass distortion family, current B-Saurio second-version state documented by Dedalo.	https://www.dedalofx.com.ar/world/pedals	INVENTORY
Dedalo FX	REVOLVER RVO-3	Overdrive / Boost	MOSFET overdrive with an independent booster section.	https://www.dedalofx.com.ar/world/pedals	INVENTORY
Dedalo FX	A37	Overdrive	Historical Dedalo gain model preserved in PedalPedia coverage.	https://www.rockboard.de/en/pedalPedia/all/	INVENTORY
Dedalo FX	GOR-3	Distortion	Historical Dedalo distortion model preserved in PedalPedia coverage.	https://www.rockboard.de/en/pedalPedia/all/	INVENTORY
Dedalo FX	O68	Overdrive	Historical Dedalo overdrive model preserved in PedalPedia coverage.	https://www.rockboard.de/en/pedalPedia/all/	INVENTORY
Sabbadius Custom Shop	Black Gold Distortion	Distortion / Overdrive / Fuzz	RAT-inspired analog distortion spanning booster, overdrive, hard distortion and fuzz territory.	https://www.sabbadius.com/?lang=en&product=black-gold-distortion-2	INVENTORY
Sabbadius Custom Shop	1966 Germanium Fuzz	Fuzz	Handmade Germanium Fuzz Face-family design with selectable bias; discontinued historical state.	https://www.sabbadius.com/?product=1966-germanium-fuzz	INVENTORY
Sabbadius Custom Shop	1989 Hybrid Fuzz	Fuzz	Hybrid fuzz using a low-gain silicon transistor and high-gain NPN germanium transistor.	https://www.sabbadius.com/?product=1989-hybrid-fuzz-2	INVENTORY
Sabbadius Custom Shop	El Toro Overdrive	Overdrive	Tubescreamer-derived overdrive with additional output drive and NOS Toshiba clipping diodes.	https://www.sabbadius.com/?lang=en&product=el-toro-overdrive-2	INVENTORY
Sabbadius Custom Shop	Triple Trouble	Overdrive / Fuzz / Booster	Three-effect historical multi-pedal combining El Toro Overdrive, Mr White Special II and 1988 Austin Texas Fuzz.	https://www.sabbadius.com/?lang=en&product=triple-trouble-2	INVENTORY
Sabbadius Custom Shop	Mr White Special II	Overdrive / Boost	Gain section of the historical Triple Trouble combination pedal.	https://www.sabbadius.com/?lang=en&product=triple-trouble-2	INVENTORY
Sabbadius Custom Shop	1988 Austin Texas Fuzz	Fuzz	Silicon fuzz section of Triple Trouble inspired by the Texas Square Face approach.	https://www.sabbadius.com/?lang=en&product=triple-trouble-2	INVENTORY
MCG Pedals	Genesis	Overdrive / Booster	Current hand-built Queretaro overdrive/booster model.	https://mcgpedals.com/products/	INVENTORY
MCG Pedals	Genesis Pink	Overdrive / Booster	Pink-finish Genesis marketed as a distinct current product state.	https://mcgpedals.com/products/	INVENTORY
MCG Pedals	Levitico	Overdrive / Booster	Current MCG overdrive/booster model.	https://mcgpedals.com/products/	INVENTORY
MCG Pedals	Light	Distortion / Overdrive / Booster / Filter	Current MCG hybrid gain model with multiple gain and filtering functions.	https://mcgpedals.com/products/	INVENTORY
MCG Pedals	Powerful	Fuzz / Distortion / Overdrive	Current MCG dirt model spanning fuzz, distortion and overdrive categories.	https://mcgpedals.com/products/	INVENTORY
LeeHooker Custom Instruments	Fuzz Trip	Fuzz / Overdrive / Distortion	Handmade Czech pedal ranging from light overdrive through silicon fuzz distortion; discontinued state.	https://www.leehooker.com/en/effects/fuzz-trip/	INVENTORY
LeeHooker Custom Instruments	Screamer Trip V2	Overdrive	Current/retained Tube Screamer-style Czech boutique overdrive.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Quad Trip	Overdrive	Vintage overdrive in the LeeHooker Trip family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	White Face Trip	Distortion	ProCo RAT-inspired distortion family member.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Ginger Trip	Distortion	Germanium distortion in the LeeHooker Trip family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Pepper Trip+	Overdrive	Vintage overdrive family member in the Trip series.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Puff Trip	Fuzz / Distortion	Fat fuzzy distortion in the LeeHooker Trip range.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	'72 Trip	Fuzz	Vintage fuzz using silicon transistors.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	'66 Trip V2	Germanium Fuzz	Germanium fuzz based on a classic historical fuzz circuit.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Trip Bender Silicon	Fuzz	Silicon vintage fuzz in the LeeHooker Bender family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Trip Bender Germanium	Fuzz	Germanium vintage fuzz in the LeeHooker Bender family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Latte Trip	Overdrive	MOSFET overdrive inspired by a popular modern boutique overdrive family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Lazy Trip	Fuzz	Big Muff-family fuzz pedal.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	King's Trip	Overdrive / Distortion / Fuzz	Hybrid gain pedal presented as a versatile Trip-family design.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	White Face Trip (mosfet)	Distortion	MOSFET variant of the White Face Trip family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	F-Amp Trip	Overdrive / Preamp	F-Amp Trip gain/preamp family member retained by the builder catalog.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	12AX7 Trip	Overdrive / Preamp	Tube-voiced Plexi-style gain pedal using a 12AX7.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
LeeHooker Custom Instruments	Color Trip	Overdrive	Vintage overdrive pedal in the Trip family.	https://www.leehooker.com/en/effects/screamer-trip/	INVENTORY
