builder	model	category	light_description	photo_source	status
G2D Guitar Pedals	Thunder Chief Pedal	Overdrive	Early G2D single-channel tone-enhancing overdrive, originating from the builder's 1984 customized Marshall/Boogie amplifier work.	https://g2d.co.nz/about.php	INVENTORY
G2D Guitar Pedals	Standard Overdrive	Overdrive	G2D overdrive designed to package the Thunder Chief amplifier concept into a smaller commercial pedal; documented from 2000.	https://g2d.co.nz/about.php	INVENTORY
G2D Guitar Pedals	Cream-Tone	Overdrive	Vintage-voiced G2D overdrive with a solo boost, developed in 2002 and later documented with internal low-drive/low-bass options on later serials.	https://g2d.co.nz/about.php	INVENTORY
G2D Guitar Pedals	Classic Overdrive	Overdrive	British-voiced G2D drive developed in 2002 with two operating modes and broad mid/top shaping.	https://g2d.co.nz/about.php	INVENTORY
G2D Guitar Pedals	Custom Overdrive	Overdrive	G2D custom overdrive with Blues/Rock-oriented range and later internal bass/drive adjustment options.	https://g2d.co.nz/media.php?s=1	INVENTORY
G2D Guitar Pedals	Morpheus Distortion	Distortion	High-gain G2D distortion developed in 2003 with proprietary Sensi-Gate control for tight percussive riffing.	https://g2d.co.nz/products.php?p=4&s=2	INVENTORY
CraigAmps	Dextortion	Distortion	Historical South African CraigAmps distortion product documented in early builder/community catalog evidence.	https://www.craigamps.co.za/	INVENTORY
CraigAmps	VintageG	Overdrive	Historical South African smooth-overdrive model documented in CraigAmps-era product discussion.	https://community.guitartalk.co.za/d/17488-pedals-from-craigamps	INVENTORY
CraigAmps	VintageR	Overdrive / Distortion	Historical South African open, crunchier drive variant of VintageG.	https://community.guitartalk.co.za/d/17488-pedals-from-craigamps	INVENTORY
CraigAmps	Toenail Clipper	Overdrive / Distortion	Historical brighter/sharper overdrive-distortion model, also documented under a custom Woodmaul Distraction name in community evidence.	https://community.guitartalk.co.za/d/17488-pedals-from-craigamps	INVENTORY
CraigAmps	SickFuzz	Bass Fuzz	Historical bass fuzz product documented in early CraigAmps product discussion.	https://community.guitartalk.co.za/d/17488-pedals-from-craigamps	INVENTORY
CraigAmps	ShoeSoul	Boost / Overdrive Boundary	Historical transparent-boost product retained as a gain-adjacent boundary record.	https://community.guitartalk.co.za/d/17488-pedals-from-craigamps	BOUNDARY_REVIEW
CraigAmps	Handmade Custom Dual Drive	Overdrive / Boost	Historical custom dual-gain build combining a Rangemaster-style boost section with a Les Lius-style overdrive section; retained as a custom-build record rather than a core catalog model.	https://community.guitartalk.co.za/d/20282-craig-amps-custom-pedal	BOUNDARY_REVIEW
Bennett Custom Audio	Sea Eagle	Distortion	Current Canadian handmade distortion pedal from the St. John's, Newfoundland and Labrador builder.	https://www.bennettcustomaudio.ca/	INVENTORY
Bennett Custom Audio	Zendrive	Overdrive	Custom dual-mode recreation covering the documented Version 1 and big-box Version 2 Zendrive voicings.	https://www.bennettcustomaudio.ca/product-page/zendrive	INVENTORY
Bennett Custom Audio	Centaur	Overdrive	High-headroom overdrive recreation using internal high-voltage power circuitry and NOS germanium clipping diodes.	https://www.bennettcustomaudio.ca/product-page/centaur	INVENTORY
Bennett Custom Audio	OD808 + Boost	Overdrive / Boost	Two-in-one pedal combining a Keeley-modded 808-style overdrive and Bennett's discontinued JFET boost, with switchable order.	https://www.bennettcustomaudio.ca/product-page/od808-boost	INVENTORY
Bennett Custom Audio	Tube Screamer	Overdrive	Small-batch Tube Screamer-derived overdrive listed by Bennett Custom Audio as a limited/custom-shop build.	https://www.bennettcustomaudio.ca/	INVENTORY
Spicetone Music Technology	6APPEAL	Polyphonic Overdrive / Fuzz / Distortion	Digitally controlled but fully analog hexaphonic dirt processor with separate distortion channels for each guitar string and overdrive, crunch, and fuzz modes.	https://liveweb.spicetone.com/6appeal/features/	INVENTORY
