builder	model	category	light_description	photo_source	status
LEP INTERNATIONAL / Effects Bakery	Bagel OverDrive	Overdrive	Original Effects Bakery overdrive launched in 2018; standard TS-style drive and current core catalog model.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	MECHA-BAGEL OVERDRIVE	Overdrive	MECHA-PAN BAKERY reinterpretation of Bagel OverDrive with internal tonal options.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	An Butter Coppé Drive (Fukuda Pan)	Overdrive	2020 collaboration model based on a BB-style overdrive concept with Fukuda Pan.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	Strawberry Jam Pan OD Limited Edition	Overdrive	2026 limited mini overdrive based on the Centaur-style concept; current limited product.	https://www.effectsbakery.jp/	CENTRAL
LEP INTERNATIONAL / Effects Bakery	Croissant Distortion	Distortion	Original British-amp-style distortion launched in 2018 and retained in current catalog.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	MECHA-CROISSANT DISTORTION	Distortion	MECHA-PAN BAKERY reinterpretation of Croissant Distortion with internal tonal options.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	KAMOME DISTORTION	Distortion	Classic-rock distortion developed as a collaboration model with Kamome no Tamago.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	Suguru Foods Big Katsu Distortion	Distortion	High-gain distortion collaboration model launched in 2022 with Suguru Foods.	https://www.effectsbakery.jp/en/pages/pedal-summary	CENTRAL
LEP INTERNATIONAL / Effects Bakery	Sandwich Fuzz	Fuzz	Muff-style fuzz launched in 2020; thick, sustained fuzz character and current core catalog model.	https://www.effectsbakery.jp/en/products/effects-bakery-sandwich-fuzz-eb-sf	CENTRAL
LEP INTERNATIONAL / Effects Bakery	NEW GINGER FUZZ	Fuzz	Muff-style fuzz collaboration with Iwashita New Ginger; launched in 2021 and designed as a more articulate variant of Sandwich Fuzz.	https://www.effectsbakery.jp/en/products/effects-bakery-new-ginger-fuzz-b	CENTRAL
LEP INTERNATIONAL / Effects Bakery	MECHA-BAGEL OVERDRIVE NAKED EDITION	Overdrive	Limited unpainted edition of MECHA-BAGEL; treated as a relationship/edition record rather than a separate core design.	https://www.effectsbakery.jp/en/pages/pedal-summary	RELATIONSHIP_ONLY
LEP INTERNATIONAL / Effects Bakery	MECHA-CROISSANT DISTORTION NAKED EDITION	Distortion	Limited unpainted edition of MECHA-CROISSANT; treated as a relationship/edition record rather than a separate core design.	https://www.effectsbakery.jp/en/pages/pedal-summary	RELATIONSHIP_ONLY
LEP INTERNATIONAL / Effects Bakery	わんこエヴァオーバードライブ / Wanko Eva Overdrive	Overdrive	2026 limited collaboration pedal for the ALL OF EVANGELION 30th anniversary exhibition in Iwate; treated as a relationship-only special edition.	https://www.effectsbakery.jp/pages/news	RELATIONSHIP_ONLY
