MOD-0422	Beetronics FX	Royal Jelly	Original	2018	Dual-channel fuzz-drive	Large-format dual-channel fuzz/drive with three footswitches; 2018 annual coverage identifies it as a major new fuzzy-drive product.	VERIFIED	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Three-footwitch dual-channel layout and fuzz-drive identity are strong external identification clues.
MOD-0423	Fender	Pelt Fuzz	Original	2018	Fuzz	Fender's first 2018 pedal wave included the Pelt Fuzz, an original circuit designed by Fender's in-house engineering team.	VERIFIED	https://www.premierguitar.com/fender-releases-the-engager-boost-pelt-fuzz-and-full-moon-distortion-pedals	Preserve the first-wave Fender pedal program and original-circuit claim separately from later Fender pedal editions.
MOD-0424	Fender	Full Moon Distortion	Original	2018	Distortion	Fender's 2018 pedal launch included the Full Moon Distortion, documented as an all-original in-house design.	VERIFIED	https://www.premierguitar.com/fender-releases-the-engager-boost-pelt-fuzz-and-full-moon-distortion-pedals	Product belongs to Fender's 2018 expansion into original effects rather than a vintage-reissue line.
MOD-0425	Fender	Engager Boost	Original	2018	Boost	Fender's 2018 pedal launch included the Engager Boost as an original in-house design.	VERIFIED	https://www.premierguitar.com/fender-releases-the-engager-boost-pelt-fuzz-and-full-moon-distortion-pedals	Preserve exact model name and its position in Fender's first 2018 dirt expansion.
MOD-0426	Origin Effects	RevivalDRIVE	Original	2018	Analog amp-style overdrive	Origin's first overdrive pedal uses an all-analog valve-amp-style signal path with simulated preamp, phase-inverter, power-amp and rectifier behavior plus speaker-reactive loading.	VERIFIED	https://origineffects.com/2018/03/01/revivaldrive-announcement/	Origin announced RevivalDRIVE March 1, 2018 and expected official release at the end of April; initial pre-orders were limited to 200 units.
MOD-0427	Origin Effects	RevivalDRIVE CUSTOM	Custom	2018	Analog amp-style overdrive	Custom version of RevivalDRIVE adding front-panel amp-matching/filter EQ controls and greater external voicing flexibility.	VERIFIED	https://origineffects.com/2018/03/01/revivaldrive-announcement/	Treat CUSTOM as a distinct product state because the additional control panel materially changes external identification.
MOD-0428	JHS Pedals	Bonsai	Original	2018	Multi-mode overdrive	Nine-voice Tube Screamer-family overdrive format based on selected classic variants and retaining JHS's Muffuletta-style multi-circuit presentation.	VERIFIED	https://jhspedals.info/pages/history	JHS history places the Bonsai debut at the January 2018 NAMM Show and identifies it as the company's most successful release up to that point at the time.
MOD-0429	REVV Amplification	G3	Original	2018	High-gain distortion	Three-voicing high-gain distortion pedal from Canadian amplifier maker REVV; 2018 coverage highlighted its tight response and broad gain range.	VERIFIED	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Three-position voice structure and high-gain enclosure are useful specimen clues.
MOD-0430	Wampler Pedals	Pantheon Overdrive	Original	2018	BluesBreaker-style overdrive	Brian Wampler's take on the Marshall BluesBreaker family, introduced in compact format with expanded tone-shaping flexibility.	VERIFIED	https://www.wamplerpedals.com/blog/talking-about-gear/2018/10/the-pantheon-and-associated-pedals/	Wampler documented the Pantheon release in September 2018; preserve BluesBreaker lineage separately from Wampler product identity.
MOD-0431	Spaceman Effects	Mercury IV	IV	2018	Harmonic boost	Fourth-generation Mercury harmonic boost with dual three-way toggle controls and a distinct expanded voicing layout.	RESEARCH	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Explicit generation label and dual-toggle topology are core identification fields.
MOD-0432	Gamechanger Audio	Plasma Distortion	Original	2018	Gated distortion / fuzz	High-voltage plasma-based distortion producing a distinctive gated fuzz-like response; recognized as a technically original 2018 product.	VERIFIED	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Preserve the plasma/high-voltage product identity rather than flattening it into a generic fuzz lineage.
MOD-0433	Horizon Devices	Apex PreAmp	Original	2018	High-gain preamp / distortion	Misha Mansoor-associated high-gain preamp/distortion using a tight modern voicing and expanded control set.	VERIFIED	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Artist association and high-gain preamp identity are major provenance fields.
MOD-0434	BOSS	MT-2W Metal Zone	Waza Craft	2018	High-gain distortion	Waza Craft edition of the MT-2 Metal Zone with Standard and Custom modes; BOSS documents dual-stage gain and refined EQ in the new edition.	VERIFIED	https://www.boss.info/us/whats_new/press_releases/2018/BOSS-ANNOUNCES-DC-2W-DIMENSION-C-AND-MT-2W-METAL-ZONE/	Treat MT-2W as a separate Waza Craft edition, not as a new vintage MT-2 generation. Official announcement dated October 4, 2018.
MOD-0435	Lunastone	Red Fuzz 1	1	2018	Fuzz	New Lunastone dirt pedal previewed for NAMM 2018 as an aggressive Hendrix-style fuzz with an unusually synth-like character.	VERIFIED	https://www.musicradar.com/news/namm-2018-lunastone-bringing-quartet-of-new-pedals	Lunastone announced four new dirt tracks for spring 2018; preserve Red Fuzz 1 as an explicit numbered model.
MOD-0436	Lunastone	Distortion 1	1	2018	Distortion	Dedicated hard-rock distortion introduced as part of Lunastone's expanded 2018 dirt lineup.	VERIFIED	https://www.musicradar.com/news/namm-2018-lunastone-bringing-quartet-of-new-pedals	Explicit numbered model and NAMM 2018 announcement establish a useful chronology anchor.
MOD-0437	Lunastone	Blue Drive 1	1	2018	Overdrive	Lower-gain blues overdrive introduced in Lunastone's four-pedal 2018 expansion, designed to move from near-clean boost into responsive overdrive.	VERIFIED	https://www.musicradar.com/news/namm-2018-lunastone-bringing-quartet-of-new-pedals	Preserve the low-gain/boost-to-drive role and numbered model identity.
MOD-0438	Lunastone	Smooth Drive 1	1	2018	Overdrive	Gentle lower-gain drive introduced in Lunastone's 2018 dirt expansion for restrained breakup and clean-edge applications.	VERIFIED	https://www.musicradar.com/news/namm-2018-lunastone-bringing-quartet-of-new-pedals	Explicit numbered model and Spring 2018 availability are chronology clues.
MOD-0439	MXR	Double-Double Overdrive	Original	2018	Dual overdrive	Two classic overdrive voicings in one enclosure, with a lower-gain and higher-gain side-oriented architecture identified in 2018 NAMM coverage.	RESEARCH	https://www.themusiczoo.com/blogs/news/namm-2018-dunlop-mxr-way-huge	Preserve the dual-range identity; current source establishes 2018 NAMM availability context.
MOD-0440	MXR	Classic 108 Fuzz Mini	Mini	2018	Silicon fuzz	Mini-format version of the Classic 108 Fuzz using silicon-diode fuzz voicing and compact enclosure design.	RESEARCH	https://www.themusiczoo.com/blogs/news/namm-2018-dunlop-mxr-way-huge	Mini enclosure is a primary specimen clue. Music Zoo's NAMM 2018 coverage listed March availability.
MOD-0441	ThorpyFX	The Dane	Original	2018	Boost + overdrive	Artist-associated boost and overdrive developed around Peter Honoré's preferences; started from the Peacekeeper concept but evolved into a substantially different signature product.	VERIFIED	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Preserve Peter Honoré/Danish Pete association and the evolved-from-Peacekeeper design story separately.
MOD-0442	Dwarfcraft Devices	She-Fuzz 2018 Edition	Edition	2018	Fuzz	Limited 2018 edition of the She-Fuzz, retained as a distinct dated edition state in the historical record.	RESEARCH	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Edition year should remain separate from underlying She-Fuzz family identity.
MOD-0443	Foxpedal	The City V2	V2	2018	Tube Screamer-style overdrive	Second-generation The City overdrive represented in 2018 coverage as an expanded Tube Screamer-family alternative with broader controls and a footswitchable boost.	RESEARCH	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Preserve V2 independently and keep Tube Screamer lineage separate from Foxpedal identity.
MOD-0444	Keeley Electronics	Filaments	Original	2018	High-gain distortion	Versatile high-gain distortion with extended tone-shaping controls, part of Keeley's 2018 dirt catalog expansion.	RESEARCH	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Preserve high-gain control topology as an identification clue and verify exact first-production date later if required.
MOD-0445	Keeley Electronics	Hot Fuzz	Original	Fuzz	Fuzz product appearing in Keeley's 2018 annual catalog coverage.	RESEARCH	https://www.guitarpedalx.com/news/2018-new-guitar-pedals-of-the-year	Keep Hot Fuzz separate from Keeley's later fuzz families and preserve discovery year independently from launch date.
