builder	model	category	light_description	photo_source	status
Dophix	Nettuno Fuzz	Fuzz	Italian handmade fuzz model in the current Dophix catalog.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	David Over Distortion	Distortion	Italian handmade distortion model in the current Dophix catalog.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Dante Overdrive	Overdrive	Italian handmade overdrive model in the current Dophix catalog.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Michelangelo Overdrive Plus	Overdrive	Italian overdrive model in the Dophix catalog; retained as the standard marketed product identity.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Medici More Fuzz	Fuzz	Italian handmade fuzz model in the current Dophix catalog.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Medici More Fuzz 7 Knobs	Fuzz	Expanded seven-control Medici More Fuzz state; retained as a distinct marketed state for later variant reconciliation.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Lussuria Overdrive	Overdrive	Overdrive marketed on the Dophix catalog under the Venere/Lussuria product trail.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Dophix	Michelangelo Gold	Overdrive	Special presentation of the Michelangelo Overdrive Plus family; retain as an edition/state pending chronology reconciliation.	https://theguitardivision.com/en/builders/dophix.html	INVENTORY
Cornerstone Music Gear	Centurio	Overdrive	Current Made-in-Italy Cornerstone overdrive model.	https://www.cornerstonemusicgear.com/shop/	INVENTORY
Cornerstone Music Gear	Gladio SC	Overdrive	Cornerstone overdrive voice with clean blend and dynamic response.	https://www.cornerstonemusicgear.com/shop/	INVENTORY
Cornerstone Music Gear	Antique V3	Overdrive	Third-version Cornerstone overdrive product, with finish options retained for later edition work.	https://www.cornerstonemusicgear.com/shop/	INVENTORY
Cornerstone Music Gear	Imperium V2	Dual Overdrive	Second-version dual overdrive combining Gladio SC and Antique voices.	https://www.cornerstonemusicgear.com/product/imperium-v2-dual-overdrive/	INVENTORY
Cornerstone Music Gear	Colosseum	Dual Overdrive	Dual-overdrive Cornerstone model combining two gain voices in one enclosure.	https://www.cornerstonemusicgear.com/shop/	INVENTORY
Cornerstone Music Gear	Nero	Fuzz / Overdrive	Hybrid fuzz and overdrive model combining a fuzz section with the Gladio SC voice and dual bias controls.	https://www.cornerstonemusicgear.com/product/nero/	INVENTORY
ORION Effekte	Wildkraut Fuzz	Fuzz	Handmade German fuzz model in the Orion catalog.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	de Luxe Motor Fuzz	Fuzz	German boutique fuzz model in the Orion effects range.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	Ramlon Fuzz	Fuzz	German boutique fuzz model in the Orion effects range.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	Russlon Fuzz	Fuzz	German boutique fuzz model in the Orion effects range.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	Schwarzweiß	Overdrive / Distortion	German handmade drive model in the Orion catalog.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	Western Drive 2	Overdrive	Second-version Western Drive with silicon and germanium clipping states and a smaller enclosure.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
ORION Effekte	Distortion General	Distortion	German boutique distortion model in the Orion drive catalog.	https://www.orion-fx.com/western-drive.php?language=de	INVENTORY
