builder	model	category	light_description	photo_source	status
Moth Electric	A. incorrupta Distortion	Distortion	Highly tweakable op-amp distortion with independent bass, mid and treble controls and five clipping voices ranging from smoother compressed gain to more open high-output distortion.	https://www.mothelectric.com/shop/p/a-incorrupta-overdrivedistortion	INVENTORY
Moth Electric	C. regalis Overdrive	Overdrive	Flexible overdrive capable of clean boost, natural singing drive and mid-gain distortion, with active bass and treble controls, clean blend and Smooth/Crunch voicings.	https://www.mothelectric.com/shop/p/c-regalis-overdrive	INVENTORY
Moth Electric	P. isabella Fuzz (Green Russian)	Fuzz / Distortion	Green Russian Muff-inspired fuzz with expanded EQ, clean blend and Classic/Modern modes for vintage-style growl through a more open higher-output voice.	https://www.mothelectric.com/shop/p/pisabella	INVENTORY
Moth Electric	P. isabella Fuzz (Ram's Head)	Fuzz	Ram's Head-inspired fuzz with increased gain and sustain, mid control, clean blend and Classic/Modern voicings.	https://www.mothelectric.com/shop/p/pisabellarh	INVENTORY
Moth Electric	S. abbottii Fuzzstortion	Fuzz / Distortion	Hybrid fuzzstortion combining thick fuzz saturation with distortion-oriented gain for aggressive, sustained dirt textures.	https://www.mothelectric.com/shop	INVENTORY
Moth Electric	P. isabella Fuzz family	Fuzz	Product family entry retained as a catalog-level reference for the documented Green Russian and Ram's Head versions; individual variants are recorded separately above.	https://www.mothelectric.com/shop	INVENTORY
Fuzzlord Effects	FTW120 Distortion	Distortion	Single-control power-amp-style distortion designed for crushing grind, extended low end and sharp upper harmonics, equally suited to guitar, bass and preamp-style use.	https://fuzzlordeffects.com/product/ftw120/	INVENTORY
Fuzzlord Effects	Sky Master	Overdrive	High-gain overdrive based around a DOD 250-style gain stage with active two-band tone shaping and extended low-end control.	https://fuzzlordeffects.com/sky-master/	INVENTORY
Fuzzlord Effects	FW70 Fuzz	Fuzz	High-gain fuzz designed for thick, saturated and sustaining tones with the aggressive character associated with the FW70 series.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	FU-2 Octave Fuzz	Octave Fuzz	Octave fuzz combining saturated fuzz with upper-octave harmonics for aggressive, dense lead and riff textures.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	MF-4 Fuzz	Fuzz	Heavy fuzz built for dense saturation, sustain and a large low-end response.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	Drone Master Distortion	Distortion	Aggressive distortion designed for heavy, sustained gain and dense wall-of-sound textures.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	HM-6 Distortion	Distortion	High-gain distortion with a reinforced low end, aggressive mid control and a clean-blend facility that can preserve note articulation under extreme gain.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	Nazareth Octave Distortion	Distortion / Octave Boost	Massive three-band distortion with a switchable dirty octave boost, moving from gritty overdrive into saturated heavy gain while retaining strong note attack.	https://fuzzlordeffects.com/product/nazareth/	INVENTORY
Fuzzlord Effects	Riff God Distortion	Distortion	High-gain amplifier-style distortion with independent presence and three-band EQ plus a switchable boost circuit for aggressive, saturated riff tones.	https://fuzzlordeffects.com/products/	INVENTORY
Fuzzlord Effects	Model T150 Preamp	Preamp / Distortion	Amplifier-inspired preamp and gain pedal intended to recreate the drive and feel of a high-powered tube-style circuit.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	Octave Master Boost	Boost / Octave	Boost pedal with octave-oriented harmonic enhancement for pushing an amplifier or adding upper-harmonic density.	https://fuzzlordeffects.com/pedals/	INVENTORY
Fuzzlord Effects	Riff Master Germanium Boost	Treble Boost / Overdrive	Germanium boost designed to add gain, upper-frequency focus and amplifier drive ahead of the main dirt stage.	https://fuzzlordeffects.com/product-category/pedals/	INVENTORY
Black Mass Electronics	1312 Distortion V3	Distortion	Current version of the 1312 distortion family, retaining the builder's compact high-gain distortion format.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	Dual 1312 Distortion	Distortion	Dual-channel 1312 platform combining two distortion stages for stacked and higher-gain applications.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	The First Herald	Distortion / Fuzz	Aggressive dirt pedal from the Black Mass lineup, presented in standard and large-format versions for dense saturated gain.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	The First Herald (Big Box)	Distortion / Fuzz	Large-format version of The First Herald, documenting the separately catalogued enclosure presentation of the same product family.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	Malicious Intent	Distortion	Current Black Mass distortion model with a forceful high-gain character and compact pedal format.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	Ceremonial Show of Force	Distortion / Fuzz	High-gain Black Mass dirt pedal built around an aggressive, saturated response.	https://blackmasselectronics.com/collections/pedals	INVENTORY
Black Mass Electronics	Kill Chain	Fuzz	Dense fuzz/distortion pedal with a switchable low-end character, moving from a standard fuzz setting into an unusually large low-frequency fuzz voice.	https://blackmasselectronics.com/products/kill-chain	INVENTORY
Teisco	Boost Pedal	Boost	Compact boost designed to buffer and push the guitar signal for added presence and level.	https://teisco.com/collections/all/pedals-pedalboards	INVENTORY
Teisco	Fuzz Pedal	Fuzz	Full-size analog fuzz pedal from the current Teisco line, aimed at saturated fuzz tones and expressive harmonic texture.	https://teisco.com/collections/all/pedals-pedalboards	INVENTORY
Teisco	Overdrive Pedal	Overdrive	Full-size overdrive pedal providing a compact modern drive voice in Teisco's current pedal line.	https://teisco.com/collections/all/pedals-pedalboards	INVENTORY
Teisco	Distortion Pedal	Distortion	Full-size distortion pedal offering higher-gain saturation in Teisco's current pedal line.	https://teisco.com/collections/all/pedals-pedalboards	INVENTORY
Teisco	Mini Boost Pedal	Boost	Mini-format boost pedal designed to add signal level and tonal push in a compact enclosure.	https://teisco.com/collections/mini-pedals	INVENTORY
Teisco	Mini Blues Overdrive Pedal	Overdrive	Mini-format overdrive voiced for blues-oriented amplifier breakup and responsive drive.	https://teisco.com/collections/mini-pedals	INVENTORY
Teisco	Mini Vintage Distortion Pedal	Distortion	Mini-format vintage-voiced distortion pedal for classic saturated gain textures.	https://teisco.com/collections/mini-pedals	INVENTORY
Teisco	Mini Dee Overdrive Pedal	Overdrive	Mini-format transparent D-style overdrive with tight response, rich harmonics and suitability for both stacking and standalone crunch.	https://kurosawagakki.com/blog/teisco-minipedals/	INVENTORY
Teisco	Mini Metal Distortion Pedal	Distortion	Mini-format high-gain distortion with fast attack, tight low end and switchable EQ voicings for heavier riffing.	https://kurosawagakki.com/blog/teisco-minipedals/	INVENTORY
Teisco	Mini Fuzz Pedal	Fuzz	Mini-format fuzz pedal focused on saturated lead textures and synth-like upper harmonics.	https://teisco.com/collections/mini-pedals	INVENTORY
Fieldfare Audio	Revolt - Tube Screamer, Overdrive Pedal	Overdrive	Tube Screamer-style overdrive pedal designed around familiar mid-focused clipping and amplifier-pushing drive.	https://fieldfareaudio.de/en/collections/all	INVENTORY
Fieldfare Audio	Sun Prophet - Massacre Distortion	Distortion	High-gain distortion built for aggressive, saturated guitar tones and forceful riff response.	https://fieldfareaudio.de/en/collections/all	INVENTORY
Fieldfare Audio	Thrive - Fuzz	Fuzz	Fuzz pedal providing thick saturated gain and sustained fuzz textures.	https://fieldfareaudio.de/en/collections/all	INVENTORY
