builder	model	category	light_description	photo_source	status
INNER BAMBOO / SUMO STOMP	SUMO #8	Overdrive	Japanese vintage TS-808 clone in the compact SUMO STOMP line; official catalog positions it as a vintage-clone overdrive and later documents a Final Edition after vintage Raytheon 4558 stock was exhausted.	https://sumostomp.thebase.in/ ; https://store.ishibashi.co.jp/view/item/000000168875	CENTRAL
INNER BAMBOO / SUMO STOMP	SUMO #8 Final Edition	Overdrive	Final production state of SUMO #8 with documented vintage parts and construction changes; retained as a meaningful production-state relationship rather than a wholly separate family.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
INNER BAMBOO / SUMO STOMP	SUMO #8TEX	Overdrive	TS-808-based overdrive tuned toward the 1984 SRV Rockpalast sound; later Ver.3 adds a bottom-frequency control and expands bass use.	https://store.ishibashi.co.jp/view/item/000000168875 ; https://sumostomp.thebase.in/categories/3288583	CENTRAL
INNER BAMBOO / SUMO STOMP	TEX limited	Overdrive	Limited pedal based on #8TEX with faster response and wider range; official page identifies it as a distinct limited production model built from the #8TEX platform.	https://sumostomp.thebase.in/items/41446428	RELATIONSHIP_ONLY
INNER BAMBOO / SUMO STOMP	SUMO #9	Overdrive	Vintage early TS-9 black-label serial 165160 clone documented in the current SUMO STOMP catalog.	https://sumostomp.thebase.in/	CENTRAL
INNER BAMBOO / SUMO STOMP	Longtail #873	Overdrive	Compact clone of an early Klon Centaur three-digit serial #873 specimen, with documented attention to tone, gain, tone behavior and buffer character.	https://sumostomp.thebase.in/ ; https://fujicooverdrive.doorblog.jp/archives/52143885.html	CENTRAL
INNER BAMBOO / SUMO STOMP	Longtail #873 Limited Milled Case	Overdrive	Special milled-aluminum enclosure edition of Longtail #873; retained as a physical edition rather than a new conceptual pedal family.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
INNER BAMBOO / SUMO STOMP	MINOTAUR	Bass Overdrive	Bass-tuned derivative of Longtail #873 based on an early Centaur #873 specimen; official/dealer documentation identifies it as a bass-oriented overdrive and line-level-capable design.	https://sumostomp.thebase.in/ ; https://store.ishibashi.co.jp/view/item/000000168876	CENTRAL
INNER BAMBOO / SUMO STOMP	BIG MAGE	Fuzz	Limited vintage Triangle Big Muff clone focused on a 1972 specimen, using measured/selected vintage-style parts and preserving the original-style power switching arrangement.	https://sumostomp.thebase.in/items/37411769	CENTRAL
INNER BAMBOO / SUMO STOMP	73'COLORSOUND OVERDRIVER MOD / 松風 -MATSUKAZE-	Overdrive	2026 vintage-modified overdrive based on a 1973 Colorsound Overdriver specimen, adding Master Volume while combining vintage and current parts.	https://store.ishibashi.co.jp/view/item/000000114419 ; https://www.musicland.co.jp/fs/musiclandkey/ef-sumo-stomp/sumo-matsukaze	CENTRAL
INNER BAMBOO / SUMO STOMP	73'COLORSOUND OVERDRIVER MOD / 松風 Telefunken Ver.	Overdrive	Special Matsukaze version using Telefunken BC108/109C transistors to reproduce an earlier transitional Overdriver character; retained as a named variant, not a separate family.	https://sumostomp.thebase.in/ ; https://store.ishibashi.co.jp/view/item/000000114106	RELATIONSHIP_ONLY
