builder	model	category	light_description	photo_source	status
KITAZAWA EFFECTOR	GARAGE Over Drive	Overdrive	2021 Shimokitazawa live-house series overdrive modeled around the Garage venue; official product page provides exterior image set and controls.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	QUE Overdrive	Overdrive	2021 live-house series overdrive modeled around CLUB Que; official product page and launch release document the model and exterior imagery.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	ERA Distortion	Distortion	2021 live-house series high-gain distortion modeled around Shimokitazawa ERA; official product page documents controls and exterior photos.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	SHELTER Distortion	Distortion	2021 live-house series distortion modeled around Shimokitazawa SHELTER; official product page documents the product and exterior photos.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	DAISY Fuzz	Fuzz	2021 live-house series fuzz modeled around Daisy Bar; official product page documents the product and exterior photos.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	251 Fuzz	Fuzz	2021 live-house series fuzz modeled around CLUB251; official product page documents the product and exterior photos.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	BASEMENT BassOverDrive	Bass Overdrive	2021 live-house series bass overdrive modeled around BASEMENT BAR; official product page documents the product and exterior photos.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	CENTRAL
KITAZAWA EFFECTOR	SHOEGAZE FUZZ Total Feedback	Fuzz	Later collaboration shoegaze fuzz produced by Kitazawa Effector with Yusuke Hata of cruyff in the bedroom; exterior product imagery and production-status evidence survive.	https://kitazawaeffector.jimdofree.com/product/ ; https://www.mixwave.co.jp/m_instruments/item/kitazawa-effector/total-feedback.html	CENTRAL
KITAZAWA EFFECTOR	Total Feedback 甲斐莉乃DESIGN ver.	Fuzz	Limited design edition of Total Feedback; retained as a relationship-only edition rather than a separate conceptual pedal family.	https://www.mixwave.co.jp/m_instruments/item/kitazawa-effector.html	RELATIONSHIP_ONLY
KITAZAWA EFFECTOR	440 Booster	Booster	Full-range/treble-oriented booster from the 2021 live-house series; excluded from central dirt because its documented primary category is booster.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	RELATIONSHIP_ONLY
KITAZAWA EFFECTOR	MOSAIC Booster	Booster	Clean/low-gain booster from the 2021 live-house series; excluded from central dirt because its documented primary category is booster.	https://kitazawaeffector.jimdofree.com/product/ ; https://prtimes.jp/main/html/rd/p/000000003.000070445.html	RELATIONSHIP_ONLY
