builder	model	category	light_description	photo_source	status
K&R	Brown Driver	Overdrive	Historical K&R Plus Series overdrive documented in the Japanese handmade brand catalog and Effects Database.	https://www.effectsdatabase.com/model/kandr/plus/browndriver	INVENTORY
K&R	Drive Booster	Overdrive	Historical K&R Plus Series drive/booster pedal documented as an overdrive-sound product and preserved in the maker's kit and pedal lineage.	https://www.effectsdatabase.com/model/kandr/plus	INVENTORY
K&R	Driven Sustainer	Overdrive	Historical K&R Plus Series overdrive/sustainer documented as a dirt-oriented pedal with extended sustain.	https://www.effectsdatabase.com/model/kandr/plus	INVENTORY
K&R	White Driver	Overdrive	Historical K&R Plus Series overdrive documented as a silky, mild-sounding dirt pedal in Japanese secondary-market records.	https://www.effectsdatabase.com/model/kandr/plus	INVENTORY
K&R	Groove Drive	Overdrive	K&R handmade overdrive with a clean-blend function, documented directly by the maker as part of the Groove series and offered in multiple product states.	https://kandr.biz/c5/index.php/Products/groove/groovedrive	INVENTORY
K&R	Distortion Final	Distortion	Historical K&R Pro Series distortion pedal documented in Japanese used-market records and the Effects Database catalog.	https://www.effectsdatabase.com/model/kandr/pro	INVENTORY
K&R	Sleek Drive Pro	Overdrive	K&R Pro Series handmade overdrive designed around tube-amp-like response and touch-sensitive drive, documented directly by the maker.	https://kandr.biz/c5/index.php/Products/groove	INVENTORY
K&R	The Bluesman	Overdrive	Historical K&R Pro Series dirt model preserved in the Japanese secondary market and Effects Database product catalog.	https://www.effectsdatabase.com/model/kandr/pro	INVENTORY
Lee Custom Amplifier	VOD-1	Overdrive	Current Lee Custom Amplifier tube overdrive using an internally elevated high-voltage tube supply, developed from an earlier collaboration concept.	https://www.leecustomamplifier.com/store/products/vod-1	INVENTORY
Lee Custom Amplifier	V-808	Overdrive	Current Lee Custom Amplifier all-tube overdrive designed to approximate the response of an 808-type drive through a different tube architecture.	https://www.leecustomamplifier.com/store/products/v-808	INVENTORY
Lee Custom Amplifier	VAC-30	Overdrive	Japanese-made tube overdrive based on the tonal behavior of an AC30-style amplifier, with switchable mid emphasis and high-voltage tube operation.	https://store.ishibashi.co.jp/view/item/000000029877	INVENTORY
Lee Custom Amplifier	VBM-1	Overdrive	Japanese-made tube overdrive based on a Bassman-style amplifier circuit and retuned for modern pedal use.	https://store.ishibashi.co.jp/view/item/000000029088	INVENTORY
Lee Custom Amplifier	VJCM-800	Distortion	Japanese-made tube-driven high-gain pedal based on the JCM-800 concept, with a selectable boost mode and full tone controls.	https://item.rakuten.co.jp/miyaji-onlineshop/llp-ef-2840500004249/	INVENTORY
