MOD-0471	BOSS	SD-1W Super OverDrive	Waza Craft	2015	Overdrive	Waza Craft version of the long-running SD-1 with Standard and Custom modes and revised analog circuitry.	VERIFIED	https://www.boss.info/global/products/sd-1w/	Separate Waza Craft production state from original SD-1 lineage.
MOD-0472	BOSS	BD-2W Blues Driver	Waza Craft	2015	Overdrive	Waza Craft Blues Driver with Standard and Custom modes and revised analog circuitry.	RESEARCH	https://www.boss.info/us/products/bd-2w/	Variant identity is visually and functionally distinct.
MOD-0473	Strymon	Riverside	Original	2015	Overdrive / distortion	DSP-assisted dual-stage drive voiced for low-to-high gain operation with multiple circuit behaviors.	RESEARCH	https://www.sweetwater.com/insync/strymon-riverside-multistage-drive/	Preserve it as a distinct Strymon drive platform.
MOD-0474	Walrus Audio	385 Overdrive	Original	2015	Overdrive	Amplifier-inspired overdrive with a six-way rotary frequency character control.	RESEARCH	https://www.effectsdatabase.com/model/walrus/385	Keep early enclosure and later version differences separate.
MOD-0475	Way Huge	Saucy Box Overdrive	Original	2015	Overdrive	Compact three-control overdrive introduced as a new 2015 pedal.	VERIFIED	https://www.musicradar.com/news/guitars/the-best-new-guitar-effects-pedals-of-namm-2015-615464	2015 NAMM discovery anchor.
MOD-0476	MXR	Distortion III	Original	2015	Distortion	Compact distortion model in the MXR line with broader gain response than the classic Distortion+.	RESEARCH	https://www.pachydermpedals.com/blog/guitar_fx_layouts/	Preserve model separately from Distortion+ family.
MOD-0477	Friedman	BE-OD	Original	2015	High-gain distortion	Boutique high-gain distortion associated with Friedman's British high-gain amplifier voicing.	RESEARCH	https://www.effectsdatabase.com/model/friedman/beod	Exact first-production chronology to be deepened later.
MOD-0478	JHS Pedals	Angry Charlie V2	V2	2015	Distortion	Second-generation Angry Charlie high-gain distortion state with revised external design.	RESEARCH	https://www.effectsdatabase.com/model/jhs/angrycharlie/v2	Preserve V2 as its own specimen state.
MOD-0479	JHS Pedals	Morning Glory V4	V4	2015	Overdrive	Fourth-generation Morning Glory with expanded switching and revised enclosure state.	RESEARCH	https://www.effectsdatabase.com/model/jhs/morningglory/v4	Variant chronology needs primary reconciliation.
MOD-0480	Keeley Electronics	Dark Side	Original	2015	Fuzz / modulation	Multi-effect fuzz platform associated with Gilmour-style fuzz and modulation textures.	RESEARCH	https://www.effectsdatabase.com/model/keeley/darkside	Retain as a broad-format dirt product rather than generic fuzz.
MOD-0481	EarthQuaker Devices	Tone Reaper V2	V2	2015	Fuzz	Updated version of EQD's bender-oriented Tone Reaper fuzz.	RESEARCH	https://www.effectsdatabase.com/model/earthquaker/tonereaper/v2	Variant status is more secure than exact launch date.
MOD-0482	EarthQuaker Devices	Arrows	Original	2015	Boost	Simple boost/drive utility from EQD's mid-2010s line.	RESEARCH	https://www.effectsdatabase.com/model/earthquaker/arrows	Builder-era catalog evidence.
MOD-0483	Old Blood Noise Endeavors	Fault	Original	2015	Distortion / overdrive	Multistage gain platform spanning overdrive and distortion with unusual control interaction.	RESEARCH	https://www.effectsdatabase.com/model/oldbloodnoise/fault	Preserve as an OBNE gain platform.
MOD-0484	Catalinbread	Karma Suture	Original	2015	Fuzz / distortion	Harmonic fuzz/distortion with asymmetrical clipping character in Catalinbread's compact line.	RESEARCH	https://www.effectsdatabase.com/model/catalinbread/karmasuture	NAMM-era catalog evidence.
MOD-0485	Black Arts Toneworks	Pharaoh Supreme	Supreme	2015	Fuzz	Expanded Pharaoh-family fuzz with additional controls and wider gain range.	RESEARCH	https://www.effectsdatabase.com/model/blackartstoneworks/pharaohsupreme	Keep Supreme distinct from base Pharaoh.
MOD-0486	ProCo	RAT2 Whiteface Reissue	Reissue	2015	Distortion	Reissue presentation of the classic RAT format with historically styled exterior treatment.	RESEARCH	https://www.effectsdatabase.com/model/proco/rat2	Edition/reissue state preserved separately.
MOD-0487	Wampler Pedals	Velvet Fuzz	Original	2015	Fuzz	Fuzz platform combining overdrive-like attack and higher-gain fuzz ranges in a compact Wampler enclosure.	RESEARCH	https://www.wamplerpedals.com/downloads/	Builder documentation confirms product identity; chronology needs deeper reconciliation.
MOD-0488	Xotic Effects	Super Sweet Booster	Original	2015	Boost	Compact boost model extending the Xotic boost family with multiple voicing choices.	RESEARCH	https://www.effectsdatabase.com/model/xotic/supersweetbooster	Treat voicing controls as identification clues.
