builder	model	category	light_description	photo_source	status
Barber Electronics	1/2 Gainer	Overdrive	Dual-channel overdrive combining two Barber gain stages for flexible low-to-medium drive sounds.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	B Custom Cool	Overdrive	Custom Barber overdrive variant built around a flexible, low-to-medium gain drive voice.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	B Custom Dual Discrete	Overdrive	Custom dual-discrete overdrive emphasizing a responsive, amp-like drive character.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	B Custom Super Sport	Overdrive	Custom high-flexibility overdrive variant tuned for a broad, responsive drive range.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Burn Unit	Overdrive	Flexible overdrive built for dynamic gain shaping from lower drive into thicker saturation.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Burn Unit 2	Overdrive	Second-generation Burn Unit overdrive with expanded control over its gain and tonal response.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Burn Unit Tone Pump II	Overdrive	Combined Barber drive design blending Burn Unit-style gain with Tone Pump voicing.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Compact Burn Unit	Overdrive	Compact-format Burn Unit delivering flexible, dynamic overdrive in a smaller enclosure.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Compact Direct Drive	Overdrive / Distortion	Compact British-voiced drive capable of moving from overdrive into more pronounced distortion.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Deep Fryer	Overdrive	High-gain Barber drive designed for a thicker, more saturated overdrive character.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Direct Drive	Overdrive / Distortion	British-voiced overdrive/distortion with a broad gain range and amplifier-oriented response.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Direct Drive LG (Low Gain)	Overdrive	Lower-gain Direct Drive variant aimed at lighter breakup and responsive amp-style drive.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Direct Drive SS (Super Sport)	Overdrive / Distortion	Expanded Direct Drive variant with additional adjustment options for tailoring gain and response.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Dirty Bomb	Distortion	Analog distortion designed for heavier saturated guitar tones with a forceful gain response.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Exacta - Fuzz	Fuzz	Fuzz covering a range of classic fuzz voices associated with Triangle and Tone Bender-style textures.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Gain-Changer	Overdrive / Distortion	Wide-range overdrive designed to move from transparent low gain into thicker distortion.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	GCX Gain-Changer Expanded	Overdrive / Distortion	Expanded Gain-Changer design offering additional tonal and gain-shaping flexibility.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	L.T.D.	Overdrive	Low-to-medium gain overdrive built around a responsive, amp-like drive character.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Silver L.T.D.	Overdrive	Silver-edition L.T.D. overdrive retaining the builder's dynamic low-to-medium gain character.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Small Fry Burn Unit	Overdrive	Compact Burn Unit-style overdrive combining flexible clipping and tonal shaping.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Tone Pump	Overdrive	Dynamic overdrive voiced for a broad range of driven amplifier textures.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Tone Pump EQ	Overdrive / EQ	Tone Pump drive paired with additional EQ shaping for more detailed tonal control.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Tone Pump II	Overdrive	Updated Tone Pump overdrive with a flexible gain range and responsive amplifier-style feel.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Trifecta	Fuzz	Three-mode fuzz covering distinct saturated fuzz voices in a single pedal.	https://www.effectsdatabase.com/model/barber	INVENTORY
Barber Electronics	Trifecta v2	Fuzz	Updated Trifecta fuzz retaining multi-voice fuzz operation with revised controls and response.	https://www.effectsdatabase.com/model/barber	INVENTORY
