builder	model	category	light_description	photo_source	status
Analog Man	King of Tone	Overdrive / Boost	Dual-channel hand-made overdrive with independent drive sections, designed for clean-to-medium gain and stackable amplifier-style breakup.	https://www.analogman.com/kingtone.htm	INVENTORY
Analog Man	Prince of Tone	Overdrive / Boost / Distortion	Single-channel overdrive derived from the King of Tone family, covering boost, overdrive and higher-gain distortion with multiple clipping voices.	https://www.analogman.com/princeof.htm	INVENTORY
Analog Man	Sun Face	Fuzz	Fuzz Face-style fuzz available with germanium or silicon devices, emphasizing dynamic cleanup, touch response and vintage fuzz character.	https://www.analogman.com/fuzzface.htm	INVENTORY
Analog Man	Peppermint Fuzz	Fuzz	High-gain germanium fuzz built around a buzzy mid-1960s character, capable of spitty, aggressive fuzz and classic fuzz-face-like sounds.	https://www.analogman.com/pepper.htm	INVENTORY
Analog Man	Sun Bender MK1.5	Fuzz	Germanium Tone Bender-style fuzz with thick sustain, pronounced harmonic texture and vintage-style cleanup from the guitar volume.	https://www.analogman.com/sunbender.htm	INVENTORY
Analog Man	Sun Bender MK-IV	Fuzz	Germanium multi-transistor Tone Bender-style fuzz with a broad, sustaining response and strong vintage British fuzz character.	https://www.analogman.com/sunbender.htm	INVENTORY
Analog Man	Sun Lion	Fuzz / Treble Boost	Combined germanium fuzz and treble booster pedal pairing a Sun Face-style fuzz section with a Beano Boost-style gain stage.	https://www.analogman.com/sunlion.htm	INVENTORY
Analog Man	Beano Boost	Treble Boost	Germanium treble booster designed to add upper-mid presence, gain and amplifier drive in the classic Rangemaster tradition.	https://www.analogman.com/beano.htm	INVENTORY
Analog Man	Colby OG-1	Overdrive	Asymmetric overdrive built around a low-to-medium gain response with articulate clipping and amplifier-pushing applications.	https://www.analogman.com/colby.htm	INVENTORY
ZVEX Effects	Distortron	Distortion	Compact distortion built for Marshall-style hard rock gain, with control over sub frequencies and a broad range from crunch to heavy distortion.	https://www.zvex.com/guitar-pedals/distortron-guitar-effects-pedal	INVENTORY
ZVEX Effects	Box of Metal	Distortion	High-gain distortion with pronounced low-end thump, extensive tone control and a switchable noise gate for tight heavy sounds.	https://www.zvex.com/guitar-pedals/box-of-metal-guitar-effects-pedal	INVENTORY
ZVEX Effects	Fuzz Probe	Fuzz	Interactive germanium fuzz with a proximity-controlled stability circuit capable of oscillation, unstable cleanup and extreme fuzzy textures.	https://www.zvex.com/guitar-pedals/fuzz-probe-guitar-effects-pedal	INVENTORY
ZVEX Effects	Fuzzolo	Fuzz	Compact fuzz with a simple control set, capable of thick saturated fuzz and octave-like gated textures with a strong low-end character.	https://www.zvex.com/guitar-pedals/fuzzolo-guitar-effects-pedal	INVENTORY
ZVEX Effects	Mastotron	Fuzz	High-gain silicon fuzz with impedance, pulse-width and tone controls that move from thick fuzz into gated, synth-like and octave-rich textures.	https://www.zvex.com/guitar-pedals/mastotron-guitar-effects-pedal	INVENTORY
