builder	model	category	light_description	photo_source	status
Organic Sounds	RAIN STORM	Fuzz	Japanese handmade hybrid fuzz using two silicon and one germanium transistor, developed from Organic Sounds' own vintage Buzzaround reference and reworked for usability.	https://organic-sounds.com/products/rain-storm	INVENTORY
Organic Sounds	THE TOWER	Fuzz / Distortion	Japanese boutique fuzz based on analysis of a specific vintage Big Muff Rams Head variant, rebuilt with four selected transistor types and a broad low-to-high gain range.	https://store.ishibashi.co.jp/view/item/000000053826	INVENTORY
Ovaltone	ECTOPLASM FUZZ MK I	Fuzz / Distortion	Current Japanese handmade fuzz/distortion with pre/post bass shaping and a MORE gain mode, released in February 2026.	https://ovaltone.net/products/	INVENTORY
Ovaltone	FOUNTAIN (2025 ver.)	Overdrive	2025 revision of Ovaltone's 2016 FOUNTAIN overdrive, retained as a versioned product state pending generation reconciliation.	https://ovaltone.net/products/	INVENTORY
Ovaltone	HEAVY BLOW BASS-OVERDRIVE	Overdrive	2025 Japanese bass overdrive designed specifically for bass, using integrated clean-content control and internal 30V operation for broad drive-to-fuzz range.	https://ovaltone.net/products/	INVENTORY
Tanabe.TV	SUNKUDO FUZZ	Fuzz / Distortion	Japanese handmade germanium fuzz designed as a controlled fuzz between fuzz and distortion, with adjustable LED brightness and builder-specific voice.	https://www.tanabe.tv/top/kudou/	INVENTORY
Tanabe.TV	DUMKUDO	Overdrive / Boost	Japanese boutique drive based on Tanabe.TV's DUMKUDO family, documented in current custom configurations alongside SUNKUDO.	https://www.tanabe.tv/top/kudou/	INVENTORY
Tanabe.TV	ZENKUDO	Overdrive / Boost	Japanese boutique drive in Tanabe.TV's Kudo family, documented in current builder material and custom configurations.	https://www.tanabe.tv/top/kudou/	INVENTORY
Free Fall Diver	CSF Upper Octave Fuzz	Fuzz	Elusive Japanese boutique upper-octave fuzz based on the Uni-Vox Super Fuzz concept with additional controls and features.	https://www.guitarpedalx.com/news/gpx-blog/an-a-z-of-less-well-known-japanese-boutique-pedal-brands	INVENTORY
Free Fall Diver	C2W Fuzz Distortion	Fuzz / Distortion	Japanese boutique Muff-family fuzz/distortion from Free Fall Diver's documented range.	https://www.guitarpedalx.com/news/gpx-blog/an-a-z-of-less-well-known-japanese-boutique-pedal-brands	INVENTORY
Free Fall Diver	Huge Muff Fuzz	Fuzz	Japanese boutique Muff-family fuzz preserved from Free Fall Diver catalog reporting.	https://www.guitarpedalx.com/news/gpx-blog/an-a-z-of-less-well-known-japanese-boutique-pedal-brands	INVENTORY
Free Fall Diver	Twelve Multi Distortion	Distortion	Japanese boutique multi-distortion model documented as a Rat-family product in later rarity reporting.	https://www.guitarpedalx.com/news/gpx-blog/unobtanium-pedal-rarities-that-continue-to-evade-me	INVENTORY
minimichine	まほろば	Fuzz / Distortion	One-person Japanese handmade mini pedal combining a deliberately rough fuzzy distortion voice with a one-knob format; operation paused in late 2017.	https://minimichine.theshop.jp/	INVENTORY
minimichine	たまゆら	Overdrive	One-person Japanese bass overdrive derived from the builder's まほろば concept, with GAIN, TONE and MIX controls and point-to-point construction.	https://minimichine.theshop.jp/	INVENTORY
