builder	model	category	light_description	photo_source	status
Thorn Soundlabs	Bad Cash	Overdrive	Nashville-designed flexible drive with multiple clipping and output-stage options; current Flex-series dirt pedal.	https://www.thorn-soundlabs.com/	INVENTORY
Thorn Soundlabs	Basstard	Bass Overdrive	Flexible bass overdrive in the current Thorn Soundlabs range.	https://www.thorn-soundlabs.com/	INVENTORY
Thorn Soundlabs	Black Swamp	Fuzz	Flexible fuzz with selectable character/clipping and parametric mid control.	https://www.thorn-soundlabs.com/	INVENTORY
Thorn Soundlabs	Magma	Metal Distortion	Flexible high-gain metal distortion with gate and extended tone controls.	https://www.thorn-soundlabs.com/	INVENTORY
Thorn Soundlabs	Silver Spurs	Distortion	Flexible British-voiced distortion in the current Flex series.	https://www.thorn-soundlabs.com/	INVENTORY
Thorn Soundlabs	The FreaQ	Boost	Double-stage booster with damping and boost controls; retained as a gain-adjacent boundary record.	https://www.thorn-soundlabs.com/	INVENTORY
Greenhouse Effects	Nobrainer	Distortion / Overdrive	Compact active-EQ distortion from the Israeli boutique builder.	https://www.gheffects.com/pedals	INVENTORY
Greenhouse Effects	Outlier	Overdrive / Distortion	Tube-amp-inspired overdrive/distortion with active bass and treble controls.	https://www.gheffects.com/pedals	INVENTORY
Greenhouse Effects	Remedy	Fuzz	Germanium fuzz blending silicon and germanium transistor character.	https://www.gheffects.com/pedals	INVENTORY
Greenhouse Effects	Sludge Hammer	Fuzz	Doom-oriented fuzz in the current Greenhouse Effects catalog.	https://www.gheffects.com/pedals	INVENTORY
Greenhouse Effects	Roots Series Fuzz	Fuzz	Current Roots Series fuzz offering in the builder's catalog.	https://www.gheffects.com/pedals	INVENTORY
Greenhouse Effects	Self-Titled Modular Pedal	Modular Gain Boundary	Modular platform documented with interchangeable overdrive and fuzz circuitry; retained as a boundary record rather than counting modules as separate builders.	https://www.premierguitar.com/gear/musikmesse-14-greenhouse-effects-selftitled-modular-pedal-demos	BOUNDARY_REVIEW
PiggyFX	Brown Pig	Distortion	Legacy PiggyFX distortion model documented in historical catalog references.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	Black Pig	Distortion	High-gain distortion with active three-band EQ in historical PiggyFX catalog references.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	Schweinefleisch	Fuzz	PiggyFX fuzz model with MKII revision documented in historical references.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	Schweinefleisch MKII	Fuzz	MKII revision of the Schweinefleisch fuzz family.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	FlashDrive	Overdrive	PiggyFX overdrive model documented in historical catalog references.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	AstroPig	Fuzz / Drive	Gain-oriented PiggyFX model retained as historical catalog inventory pending deeper source reconciliation.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	Bass Boar	Bass Fuzz	Bass-oriented fuzz model in the PiggyFX catalog.	https://equipboard.com/brands/piggyfx	INVENTORY
PiggyFX	LARD	Fuzz	Fuzz model documented in the PiggyFX catalog.	https://equipboard.com/brands/piggyfx	INVENTORY
