builder	model	category	light_description	photo_source	status
ALBIT / Cranetortoise	AD-1	Distortion	Historical Cranetortoise crunch-and-atom distortion preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	DD-1	Distortion	Historical Cranetortoise dual distortion pedal preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	DD-1B	Distortion	Bass-specific historical Cranetortoise dual distortion model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	FB-1	Fuzz	Historical Cranetortoise fuzz-drive booster documented in an ALBIT manual and discontinued-product records.	https://www.albit.jp/manual/FB-1_M.pdf	INVENTORY
ALBIT / Cranetortoise	FD-1	Fuzz	Historical Cranetortoise exciting fuzz-drive model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	FD-2	Distortion	Historical Cranetortoise low-noise fat distortion model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	GS-1	Distortion	Historical Cranetortoise Germanium Sound model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	HM-1	Distortion	Historical Cranetortoise high-gain distortion with a documented heavy-metal voicing switch.	https://manualzilla.com/doc/6695567/hm-1---albit	INVENTORY
ALBIT / Cranetortoise	OD-1	Overdrive	Historical Cranetortoise overdrive/booster preserved in the discontinued-product archive and original manual.	https://manualzilla.com/doc/6712661/od-1---albit	INVENTORY
ALBIT / Cranetortoise	SD-1	Distortion	Historical Cranetortoise Skunk Distortion model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	SW-1	Distortion	Historical Cranetortoise Switching Distortion model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT / Cranetortoise	SW-1B	Distortion	Bass-specific historical Cranetortoise Switching Distortion model preserved in ALBIT's discontinued effector documentation.	https://www.effectsdatabase.com/model/cranetortoise	INVENTORY
ALBIT	GFD-1	Distortion	ALBIT Good Feeling Drive, a guitar/bass distortion designed for a broad gain range from soft crunch through hard drive.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	TB-1	Overdrive	ALBIT TubeSound Booster, a FET-based tube-voiced overdrive/booster introduced in 2015 and documented as an overdrive booster.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	TB-1B	Overdrive	Bass-specific ALBIT TubeSound Booster variant with the same core design as TB-1.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	OD-1B	Overdrive	Bass overdrive with independent high- and low-gain settings, preserved by ALBIT as a discontinued model.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	SD-2	Distortion	ALBIT SuperDrive Distortion, a discontinued distortion using the company's later SuperDrive approach and wide gain range.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	MG-1	Distortion	SKULL-series Micro Germanium Distortion, a compact discontinued ALBIT model introduced in 2011.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	MS-1	Distortion	SKULL-series Micro Silicone Distortion, a compact discontinued ALBIT model introduced in 2011.	https://www.albit.jp/effectors_distortion_booster.html	INVENTORY
ALBIT	GWF-1	Fuzz	ALBIT Germanium Diode Fuzz for Guitar, introduced in 2021 as a vintage-oriented germanium fuzz.	https://www.albit.jp/effectors_fuzz.html	INVENTORY
ALBIT	GWF-1B	Fuzz	Bass-specific ALBIT Germanium Diode Fuzz variant, introduced alongside the guitar model in 2021.	https://www.albit.jp/effectors_fuzz.html	INVENTORY
ALBIT	FZ-2B	Fuzz	ALBIT bass fuzz with separate high- and low-gain channels, introduced in 2012 and later discontinued.	https://www.albit.jp/effectors_fuzz.html	INVENTORY
ALBIT	MF-1	Fuzz	SKULL-series Micro Fuzz, a compact discontinued ALBIT fuzz introduced in 2012.	https://www.albit.jp/effectors_fuzz.html	INVENTORY
