builder	model	category	light_description	photo_source	status
KarDiaN	Chloroform	Overdrive	Core KarDiaN overdrive family documented on the current first-party catalog; exterior product imagery available through the builder and dealers.	https://kardian.net/en/products/chloroform ; https://bigboss.jp/store/products/list?category_id=1384	CENTRAL
KarDiaN	Crotonin	Overdrive	Current KarDiaN overdrive model documented in the first-party product collection with exterior imagery.	https://kardian.net/collections/frontpage	CENTRAL
KarDiaN	Serotonin	Overdrive	Core KarDiaN overdrive family; first-party page documents the model and its dual-EQ concept.	https://kardian.net/products/c10h12n2o	CENTRAL
KarDiaN	Serotonin Origin S.T.	Overdrive	Collaboration-derived KarDiaN overdrive developed with Susumu Tamura; retained as a distinct product family because the builder documents it separately from Serotonin.	https://kardian.net/en/products/serotoninoriginst	CENTRAL
KarDiaN	Nitroglycerin M6	Overdrive	Historical KarDiaN overdrive family preserved in the current/discontinued product collection.	https://kardian.net/en/collections/vendors?q=kardian	CENTRAL
KarDiaN	Kyomurasaki	Overdrive	Current KarDiaN overdrive model with first-party product listing and exterior photography.	https://kardian.net/collections/frontpage	CENTRAL
KarDiaN	Adrenaline	Overdrive	Current KarDiaN overdrive model listed in the first-party collection.	https://kardian.net/collections/vendors?q=kardian	CENTRAL
KarDiaN	titania v2	Distortion	Current second-generation high-gain distortion family replacing the earlier titania.	https://kardian.net/collections/frontpage	CENTRAL
KarDiaN	titania	Distortion	Historical high-gain distortion family documented by the builder; Leda signature-origin history preserved at product level.	https://kardian.net/en/products/titania	CENTRAL
KarDiaN	Vitamin C	Fuzz	Historical KarDiaN fuzz/distortion family preserved in first-party discontinued/catalog records and dealer photography.	https://kardian.net/en/collections/vendors?q=kardian ; https://www.stars-music.com/kardian-c6h806-vitamin-c_184078.html	CENTRAL
KarDiaN	Iodoform	Distortion	Current compact KarDiaN distortion family documented in the first-party product collection.	https://kardian.net/collections/frontpage	CENTRAL
KarDiaN	ADD CBF variants	Overdrive/Fuzz/Distortion variant system	Clean-blend variants are treated as relationship records, not new conceptual families, unless a future source establishes a distinct product identity.	https://kardian.net/collections/frontpage ; https://bigboss.jp/store/products/list?category_id=1384	RELATIONSHIP_ONLY
KarDiaN	Serotonin 5th	Overdrive	Commemorative/model-state edition retained as relationship-only pending evidence for a distinct catalog family.	https://kardian.net/en/collections/vendors?q=kardian	RELATIONSHIP_ONLY
KarDiaN	Vitamin C Super Lucky 7	Fuzz	Limited/discontinued commemorative Vitamin C edition; relationship-only.	https://kardian.net/collections/frontpage	RELATIONSHIP_ONLY
KarDiaN	Leda Signature Edition	Distortion	Artist-associated titania edition; relationship-only under the titania family.	https://kardian.net/en/collections/vendors?q=kardian	RELATIONSHIP_ONLY
