MOD-0532	BOSS	DS-1-4A	Original	2011	Distortion	2011-era BOSS compact distortion catalog state retained as a historical product record.	RESEARCH	https://www.effectsdatabase.com/events/namm/2011	Exact regional/model suffix requires later reconciliation.
MOD-0533	Akai	Tri-Mode Overdrive	Original	2011	Overdrive	One of Akai's Analog Custom Shop pedals, offering three overdrive-style modes.	VERIFIED	https://www.musicradar.com/news/guitars/the-10-best-guitar-tech-products-of-namm-2011-360967	NAMM 2011 launch anchor.
MOD-0534	Akai	Tri-Mode Fuzz	Original	2011	Fuzz	Tri-mode fuzz from the Analog Custom Shop line.	RESEARCH	https://www.effectsdatabase.com/events/namm/2011	Early stainless enclosure is useful identification clue.
MOD-0535	Akai	Tri-Mode Distortion	Original	2011	Distortion	Tri-mode distortion from Akai's Analog Custom Shop.	RESEARCH	https://www.effectsdatabase.com/events/namm/2011	Preserve as separate product.
MOD-0536	Wampler Pedals	Ecstasy Overdrive	Original	2011	Overdrive	Flexible Wampler overdrive documented in the 2010-11 product era.	RESEARCH	https://www.effectsdatabase.com/model/wampler/ecstasydrive	Early production chronology anchored by contemporary demos.
MOD-0537	Fulltone	'69 MkII	MkII	2011	Fuzz	Updated Germanium '69 fuzz with Input and Contour controls and internal bias adjustment.	VERIFIED	https://www.effectsdatabase.com/model/fulltone/69/mk2	2011 publication and product description provide strong variant evidence.
MOD-0538	MXR	Custom Badass '78 Distortion	Original	2011	Distortion	Hot-rodded distortion in MXR's Custom Badass line.	RESEARCH	https://www.guitarrista.com/drupal/noticias/namm-2012/namm-2012-listado-de-nuevos-efectos	Earlier catalog lineage visible in contemporary lists.
MOD-0539	MXR	Classic Overdrive M-66	Original	2011	Overdrive	Compact MXR overdrive appearing in early-2010s product coverage.	RESEARCH	https://www.effectsbay.com/2011/01/ultimate-overdrive-pedal-shootout-new-klon-premier/	Treat model number as key identity field.
MOD-0540	Catalinbread	SFT	Original	2011	Overdrive / distortion	Catalinbread's foundational amp-style drive model appearing in early-2010s production.	RESEARCH	https://www.effectsdatabase.com/model/catalinbread/sft	Builder-era family continuity.
MOD-0541	Wampler Pedals	Plexi Drive	Original	2011	Overdrive	Marshall-style amp-in-a-box overdrive from Wampler's early catalog.	RESEARCH	https://www.wamplerpedals.com/downloads/	Retain as separate model from later Deluxe state.
MOD-0542	Wampler Pedals	Black '65	Original	2011	Overdrive	Blackface amp-style overdrive released in 2010 and active in 2011-era catalogs.	VERIFIED	https://www.premierguitar.com/wampler-pedals-releases-black-65-overdrive-pedal	Use dated 2010 release as family chronology anchor.
MOD-0543	Wampler Pedals	Hot Wired	Original	2011	Overdrive	Artist-associated Brad Paisley overdrive/boost platform in Wampler's early signature era.	RESEARCH	https://www.wamplerpedals.com/products/distortion-overdrive/brad-paisley-paisley-drive/	Preserve artist lineage separately from generic OD classification.
