builder	model	category	light_description	photo_source	status
SHINOS	Naughty Brain	Overdrive	Marshall-style medium/high-gain drive with broad gain range and TIGHT/DEEP voicing; official SHINOS catalog documents the original lineage and a 2023 compact-body renewal.	https://shop.shinosamp.com/product/naughty-brain/	INVENTORY
SHINOS	The BLAST	Overdrive	Transparent-style natural overdrive with substantial gain, TIGHT/DEEP switch and strong emphasis on preserving guitar/amp character.	https://shop.shinosamp.com/product/the-blast/	INVENTORY
SHINOS	Alice The Goon	Overdrive	British-style medium/high-gain drive extending the Blue Tongue series with natural drive through deep distortion and highly responsive feel.	https://shop.shinosamp.com/product/alice-the-goon/	INVENTORY
Inner Bamboo / SUMO STOMP	Longtail #873	Overdrive	SUMO STOMP reproduction of Klon Centaur serial #873, documented by the builder as a close clone with matched tone, gain and buffer behavior.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	Short Tail #S430	Overdrive	SUMO STOMP reproduction of a Klon Centaur Short Tail #S430, documented as a close clone of its tone and gain behavior.	https://www.ikebe-gakki.com/Form/Product/ProductDetail.aspx?bid=ec&pid=845087&shop=0	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	MINOTAUR	Overdrive	Bass-focused descendant of Longtail #873, using the Centaur #873 reference as its starting point and tuning the response for bass.	https://store.ishibashi.co.jp/view/item/000000168876	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	SUMO #8	Overdrive	High-accuracy reproduction of a specific 1981 vintage TS808, serial 126700, documented as a vintage clone.	https://sumostomp.thebase.in/items/21405441	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	SUMO #9	Overdrive	Reproduction of an early black-label TS-9, serial 165160, documented by SUMO STOMP as a vintage clone.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	SUMO #8TEX	Overdrive	Texas-blues-oriented adaptation of the SUMO #8 concept, based on Tone of Gold's #1Limited specification and tuned within the SUMO STOMP format.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
Inner Bamboo / SUMO STOMP	BIG MAGE	Fuzz	Compact reproduction of a 1972 Triangle Big Muff, documented by SUMO STOMP as a vintage clone using selected vintage-era parts.	https://sumostomp.thebase.in/	RELATIONSHIP_ONLY
