builder	model	category	light_description	photo_source	status
B85 Audio	Bass Overdrive	Bass Overdrive	Czech-handcrafted bass overdrive with clean blend and independent attack/grunt saturation controls.	https://www.b85audio.cz/bass-overdrive/	INVENTORY
B85 Audio	Fuzz Machine	Fuzz	Handcrafted hybrid fuzz combining silicon and germanium components, with clean blend, pregain, phase, mids and gate-style controls.	https://www.b85audio.cz/fuzz-machine/	INVENTORY
B85 Audio	Germanium Overdrive	Overdrive	Tube Screamer 808-derived overdrive expanded with two-band EQ and germanium clipping.	https://www.b85audio.cz/germanium-overdrive/	INVENTORY
B85 Audio	Germanium Overdrive Deluxe	Overdrive	Deluxe Germanium Overdrive state with revised cosmetics and a higher-grade op-amp while retaining the core product concept.	https://www.b85audio.cz/germanium-overdrive-deluxe/	INVENTORY
B85 Audio	Gut Ripper	Distortion / Preamp	Hand-assembled high-gain distortion preamp derived from the Triple Wreck concept and modified with additional gain, buffering and voicing controls.	https://www.b85audio.cz/gut-ripper/	INVENTORY
B85 Audio	Hrom	Bass Overdrive	Bass overdrive derived from B85's Bass Overdrive with added tone control and refinements; documented from 2024-era listings.	https://www.b85audio.cz/efekty/	INVENTORY
B85 Audio	Oktadrive	Octave Fuzz	Octave-up fuzz product documented in B85 Audio's catalog and Effects Database.	https://www.effectsdatabase.com/model/b85	INVENTORY
B85 Audio	Red Lama	Distortion / Overdrive	B85 Audio gain pedal documented in the builder's Effects Database catalog; lifetime product characterization remains a later research target.	https://www.effectsdatabase.com/model/b85	INVENTORY
SMR Toys	N-1 Fuzz	Fuzz	Czech handmade fuzz inspired by the Electro-Harmonix Green Big Muff family, documented in 2022 play-test material.
https://www.jarekmusil.net/blog/categories/guitar-laboratory	INVENTORY
