builder	model	category	light_description	photo_source	status
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-1	Distortion	1995-origin Japanese handmade distortion with wide EQ and heavy sustain; later official Retronics-era documentation preserves the model as a core Drive Breaker identity.	https://www.sobbat.com/db1.html; https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-2	Overdrive	1995-origin overdrive with wide EQ and a more open, lower-gain character than DB-1; official documentation preserves both original and later S-series lineage.	https://www.sobbat.com/db2.html; https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-3	Overdrive	Drive Breaker family overdrive documented in the Retronics catalog; retained as a distinct historical model.	https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	CENTRAL_PENDING
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-4	Overdrive/Distortion/Boost	Limited original Drive Breaker multi-channel model sold in 2006; DB-4R is the later reproduction/refinement and preserves the original family identity.	https://www.sobbat.com/db4r.html; https://www.sobbat.com/artists.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-4R	Overdrive/Distortion/Boost	2006 DB-4 reproduction/refinement with DB1R, DB2R, ODB-1 and booster channels; official page documents lineage and exterior pedal record.	https://www.sobbat.com/db4r.html; https://www.sobbat.com/db4rusa.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Bass Drive Breaker DB-BASS	Bass Overdrive	Bass-specific Drive Breaker with wide EQ, strong boost and active/passive pickup matching switch.	https://www.sobbat.com/dbbass.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Fuzz Breaker FB-1R	Fuzz	1995-origin germanium fuzz reissued with the same circuit board/transistor specification; official page documents Bright/Fat switching and exterior imagery.	https://www.sobbat.com/fb1.html; https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Fuzz Breaker FB-2R	Fuzz	1995-origin silicon fuzz reissued with documented original circuit/transistors and low-end focused character.	https://www.sobbat.com/fb2.html; https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Fuzz Breaker FB-4	Fuzz/Octave Fuzz	Improved FB-3 successor with fuzz/octave-fuzz switching, noise gate and sustain/gain control; official page documents the model and exterior image.	https://www.sobbat.com/fb4.html; https://www.sobbat.com/fb4usa.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-1S	Distortion	Compact S-series evolution of DB-1 with modified gain/EQ/noise behavior; official page dates production end to April 2018.	https://www.sobbat.com/db1s.html; https://www.sobbat.com/db1susa.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	Drive Breaker DB-2S	Overdrive	Compact S-series evolution of DB-2 with modified gain/EQ/noise behavior; official page notes a limited quantity rerelease in April 2024 after earlier discontinuation.	https://www.sobbat.com/db2s.html; https://www.sobbat.com/db2susa.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	ODB-1S	Overdrive	Compact S-series overdrive derived from the DB-4R ODB-1 channel; official page documents its transparent, touch-sensitive drive character.	https://www.sobbat.com/odb1s.html	CENTRAL
sobbat / Kinko Music Co.,Ltd.	BS-1S	Booster	Clean booster evolved from the DB-4R booster channel; retained outside central dirt because primary function is boost.	https://www.sobbat.com/bs1s.html	RELATIONSHIP_ONLY
sobbat / Kinko Music Co.,Ltd.	SW-1 A/B Breaker	Loop/Utility	A/B switch-system utility, not a dirt pedal; retained for builder catalog context only.	https://www.sobbat.com/img/Sobbat%202015%20Catalog.pdf	RELATIONSHIP_ONLY
